Date,Product_ID,Supplier_ID,Warehouse_ID,Purchase_Qty,Unit_Cost
2021-12-22,124,50,8,292,399.2
2021-11-29,1948,10,9,50,29.01
2019-05-19,952,37,8,332,124.38
2019-02-13,794,45,7,657,115.97
2022-05-19,1992,24,8,882,171.93
2020-08-26,742,37,3,61,168.48
2019-08-18,1827,48,2,535,330.09
2023-08-15,1201,46,8,575,137.46
2019-10-30,1616,26,3,439,28.52
2020-11-01,1201,20,3,911,240.55
2022-11-03,1342,13,3,70,331.52
2019-11-15,971,22,1,122,113.89
2020-08-09,1267,21,7,761,34.6
2021-11-02,418,30,1,909,57.17
2019-10-21,253,45,8,524,374.85
2019-11-20,1455,4,1,641,214.33
2020-02-13,1554,8,1,676,175.53
2020-12-04,1555,22,5,985,74.97
2023-09-02,519,47,2,570,104.08
2020-09-07,1687,49,1,491,352.52
2019-06-23,1091,49,5,866,301.87
2023-04-02,1027,13,3,700,24.32
2020-06-01,494,36,8,531,224.77
2021-11-25,821,33,4,653,186.74
2020-12-31,1565,14,4,874,312.04
2022-01-01,481,26,5,140,201.85
2021-09-01,580,11,7,234,25.15
2021-12-16,41,7,2,860,170.61
2023-04-03,695,11,4,928,375.78
2019-08-05,443,3,10,621,307.08
2021-03-29,1397,18,3,454,380.57
2022-10-30,1730,4,1,468,151.51
2021-07-26,256,10,1,281,33.5
2023-06-02,463,31,7,318,265.49
2019-07-18,807,12,7,897,274.44
2023-04-14,1965,34,5,528,373.35
2022-11-10,1406,21,9,333,341.18
2022-08-11,1334,16,10,599,310.13
2023-07-26,1898,28,2,636,367.27
2021-10-28,927,29,9,478,218.04
2022-09-13,1037,37,8,296,332.65
2020-05-19,422,38,4,321,69.6
2019-03-28,247,6,4,529,108.23
2019-10-11,411,27,10,198,365.88
2021-01-07,875,20,2,224,46.24
2022-04-21,1316,22,4,197,178.22
2020-05-30,28,2,8,702,270.48
2019-06-01,291,18,5,806,270.19
2022-11-16,722,21,7,666,149.11
2019-03-21,201,6,3,499,349.95
2023-12-28,117,23,9,814,288.28
2021-07-08,1949,34,6,759,140.42
2021-04-08,770,14,2,255,92.35
2019-01-26,1136,4,1,466,378.43
2023-05-31,678,16,1,606,116.9
2021-06-13,1630,39,9,404,275.09
2020-03-11,1597,21,7,227,94.54
2023-04-30,220,19,10,953,295.6
2019-10-01,732,29,5,956,258.06
2022-02-19,421,25,6,715,53.38
2022-08-28,1761,49,4,840,47.18
2019-06-13,229,40,1,957,241.91
2021-05-07,455,19,1,759,54.09
2021-03-16,1883,13,7,291,179.91
2022-04-20,1983,22,5,319,206.22
2021-04-21,700,38,7,544,343.77
2022-12-02,1737,28,10,418,11.2
2020-10-22,1875,9,5,342,123.74
2020-12-11,630,17,1,497,312.77
2019-06-22,750,34,6,669,386.51
2022-11-14,1444,5,5,972,327.9
2022-10-22,391,7,10,599,25.67
2019-06-23,419,31,8,870,129.52
2021-08-07,1710,41,4,409,136.94
2019-10-16,1285,29,7,483,127.53
2020-02-09,188,7,7,94,210.96
2021-07-05,343,8,10,627,359.11
2022-08-22,180,50,6,662,229.79
2023-07-31,1352,34,1,955,267.52
2019-11-13,955,39,5,564,44.23
2020-09-23,1905,17,8,101,118.55
2023-11-23,1702,48,2,942,21.77
2022-02-13,1117,48,7,294,198.76
2020-02-18,419,4,2,161,369.02
2021-12-09,1112,46,9,230,15.0
2019-01-28,1119,24,5,840,146.69
2021-01-21,739,31,4,820,40.14
2023-06-09,148,12,10,128,375.55
2022-01-02,1578,24,4,578,236.14
2023-05-26,96,9,7,254,300.39
2019-05-31,204,5,4,832,381.68
2020-07-20,1733,33,2,83,129.67
2020-09-28,386,49,2,230,98.79
2022-07-28,888,33,5,179,294.6
2023-03-31,375,41,10,960,134.39
2020-08-25,1704,48,4,860,145.11
2021-10-23,1918,45,10,673,279.18
2021-05-20,365,21,5,825,275.53
2021-01-31,552,5,9,676,251.32
2022-11-26,1834,7,1,126,238.41
2023-09-29,163,41,7,508,67.38
2022-02-25,1828,28,9,852,302.75
2021-05-06,633,8,4,268,136.94
2019-12-01,1866,36,7,917,93.17
2020-09-27,1757,14,9,770,235.18
2020-04-07,1252,4,5,567,78.87
2022-03-13,1680,24,4,267,261.99
2023-11-01,1906,36,9,646,296.15
2019-06-01,1904,8,9,527,252.16
2023-06-02,731,34,7,143,175.39
2020-05-11,742,33,10,209,71.24
2023-12-28,121,23,2,224,258.73
2022-02-03,890,16,1,987,76.0
2020-03-03,1693,20,9,542,238.43
2021-02-27,1664,18,8,784,136.62
2022-11-30,354,36,5,61,264.75
2022-04-11,499,41,5,905,351.73
2023-06-09,651,20,4,348,175.89
2020-09-26,1759,14,8,798,195.95
2021-03-11,1210,17,8,301,160.78
2019-08-13,1830,7,4,797,239.03
2022-01-28,1784,17,7,562,192.42
2021-09-17,1007,37,5,600,40.88
2023-10-10,1944,1,10,501,25.98
2022-10-23,55,47,9,425,330.85
2019-04-04,1769,41,9,353,359.78
2020-10-17,1913,29,9,73,322.08
2022-03-08,1880,41,7,747,54.04
2022-10-30,1954,19,4,890,383.06
2019-11-09,1748,33,3,117,257.03
2020-02-24,1463,16,6,253,88.23
2019-09-02,1857,39,5,574,57.35
2022-06-16,1871,4,2,444,302.39
2021-11-26,390,35,7,905,120.47
2020-12-30,1366,5,10,404,231.88
2020-02-25,358,16,5,679,103.33
2019-09-25,1188,43,4,304,34.9
2022-08-18,1823,28,5,475,167.38
2020-07-09,717,2,2,795,295.65
2020-08-02,490,34,9,274,290.91
2019-09-09,1819,14,8,164,79.06
2020-12-27,1782,28,3,479,105.51
2021-05-14,1155,23,9,332,174.25
2023-11-15,514,39,2,94,317.72
2023-04-22,1601,45,2,867,277.33
2020-06-18,675,17,5,985,292.88
2023-10-26,1391,17,6,56,149.56
2022-02-04,701,14,4,316,343.77
2020-06-14,780,39,7,398,331.94
2019-05-05,540,26,7,955,72.64
2023-09-10,956,32,10,346,152.52
2023-10-14,496,30,1,609,300.89
2020-06-02,448,44,8,628,248.52
2023-07-05,766,36,8,781,302.37
2020-05-12,1715,13,6,405,257.35
2019-02-01,215,42,7,834,152.18
2019-10-23,109,13,10,706,77.78
2023-03-22,1936,26,2,594,205.33
2021-06-23,1218,30,3,112,150.71
2019-10-27,1474,37,7,980,64.29
2020-10-27,1967,47,9,805,164.84
2020-12-31,1062,34,6,793,235.68
2019-07-29,1479,2,2,727,288.47
2019-02-21,584,47,8,379,89.74
2019-12-10,1065,26,6,689,322.99
2021-11-24,1643,28,7,375,133.37
2023-11-22,888,45,7,278,104.69
2021-09-10,1862,1,6,103,135.84
2022-11-28,1229,7,10,316,298.91
2022-08-15,1854,3,2,665,260.27
2020-09-18,1359,31,9,59,207.65
2022-06-13,1751,49,1,169,155.3
2022-09-21,1969,3,8,674,320.35
2022-03-16,70,41,8,244,37.56
2023-05-28,1070,15,7,60,64.45
2022-02-15,1768,35,6,431,29.85
2023-06-05,1045,33,10,83,141.73
2021-12-26,1967,18,9,709,311.23
2023-06-28,313,15,5,705,392.75
2019-03-23,1507,2,3,249,355.32
2021-10-31,803,15,6,871,120.42
2019-09-05,1391,46,4,299,273.0
2022-02-03,1338,16,9,509,132.89
2021-06-04,1180,24,7,320,89.95
2023-05-23,1231,32,2,798,19.46
2022-11-07,1486,44,8,798,131.34
2023-11-13,464,5,10,213,95.94
2021-08-14,1821,16,8,846,46.2
2019-02-04,300,24,3,471,398.19
2023-07-24,1708,48,10,645,17.07
2022-11-18,843,22,2,912,270.36
2020-01-18,935,14,6,493,229.96
2022-10-20,315,15,4,683,126.22
2020-06-15,1945,17,4,642,272.5
2022-06-22,1030,19,6,150,228.96
2019-08-11,1072,14,1,947,213.53
2023-09-19,1808,22,7,731,383.44
2020-09-11,1206,11,3,959,209.15
2019-12-23,493,42,9,287,329.12
2020-01-04,1917,34,7,224,211.81
2022-06-26,1439,50,2,924,344.21
2020-08-15,1122,1,6,504,103.39
2019-04-01,1530,22,2,62,282.18
2021-04-16,1683,14,2,694,63.7
2021-07-02,1628,11,10,202,222.88
2019-12-06,189,50,2,150,367.2
2020-08-03,208,3,8,299,19.73
2021-11-27,1196,12,9,96,101.56
2023-02-21,789,41,4,300,395.91
2021-11-08,1826,6,6,945,385.32
2021-05-28,470,6,2,621,80.81
2023-12-06,1464,20,7,330,140.69
2022-02-12,1068,15,9,871,396.39
2019-05-26,662,20,6,306,250.41
2023-01-01,708,11,9,149,99.96
2023-08-28,743,10,9,985,267.3
2022-02-22,1871,30,3,939,226.09
2023-05-19,1407,47,1,609,277.36
2023-05-10,554,4,9,866,215.93
2019-04-22,286,22,2,54,385.1
2019-03-08,469,48,6,382,391.03
2019-09-06,1390,28,5,407,118.06
2020-04-20,1679,48,3,185,217.45
2020-05-11,621,23,7,868,142.08
2019-05-11,259,33,3,580,17.7
2022-11-21,1817,8,6,986,50.99
2022-01-04,1766,16,4,85,212.83
2023-07-04,662,26,7,663,171.1
2020-09-28,156,12,2,547,279.27
2022-07-08,5,50,4,439,172.32
2019-07-27,930,41,3,501,17.39
2020-09-10,1071,36,6,617,158.15
2021-02-25,1228,44,1,763,23.39
2023-09-22,825,2,5,749,280.04
2023-12-24,1026,16,6,621,224.75
2021-04-21,468,31,2,987,345.92
2020-05-25,924,29,3,293,325.91
2021-07-09,1336,14,7,716,258.45
2022-08-26,217,5,5,496,348.59
2020-07-10,1530,5,3,393,24.25
2020-05-17,1205,23,8,801,53.72
2023-12-09,570,37,7,167,22.28
2023-12-06,1724,9,8,977,102.16
2023-04-12,1992,38,8,340,139.56
2020-07-19,371,13,7,990,194.7
2022-01-30,41,36,4,948,75.05
2023-08-17,1287,6,8,874,325.76
2021-03-11,1596,50,4,699,77.53
2022-12-06,875,29,10,448,235.46
2020-10-18,1387,24,2,227,226.76
2023-02-26,443,36,6,632,204.55
2019-01-19,1526,37,8,194,378.88
2021-05-06,1458,10,3,947,197.15
2019-10-23,1774,21,10,928,236.17
2019-10-25,1994,19,8,317,258.0
2022-08-23,1369,7,5,57,250.85
2023-07-10,1141,38,6,52,289.81
2021-12-05,1440,49,2,268,304.72
2022-03-20,848,5,3,251,355.96
2021-02-25,1794,49,2,563,33.0
2021-04-04,78,50,6,444,310.26
2019-04-27,259,47,6,896,185.04
2022-04-25,1237,48,7,119,133.43
2019-12-02,875,9,6,377,53.78
2021-11-14,783,27,6,580,344.02
2023-06-05,1808,3,9,368,383.28
2022-05-28,1152,8,8,414,186.59
2021-11-20,1652,20,10,511,358.55
2022-06-21,738,10,5,797,83.02
2023-10-01,666,16,9,191,302.64
2020-12-11,543,12,10,707,289.13
2021-01-19,1366,2,10,488,125.38
2022-10-11,177,40,6,576,133.21
2019-05-27,1974,42,1,972,201.33
2019-03-17,1309,3,10,661,99.31
2021-07-18,905,25,3,234,306.87
2020-01-19,1756,9,2,743,373.46
2021-06-14,1455,46,2,415,280.14
2023-08-29,1425,31,5,240,42.77
2019-12-07,416,36,2,768,201.68
2019-03-12,1414,21,5,752,154.79
2019-09-11,887,7,5,263,97.49
2020-08-05,683,43,8,518,143.18
2022-08-03,176,20,4,960,12.4
2020-02-25,1324,37,7,847,136.66
2019-08-24,1428,30,8,921,384.69
2021-04-25,1348,47,2,424,292.21
2021-12-18,1363,39,6,696,202.88
2019-10-15,1064,34,4,754,331.81
2023-11-22,215,46,3,294,283.98
2022-01-18,1331,4,9,140,318.54
2021-08-25,1607,29,5,921,379.22
2023-01-25,1336,6,7,166,202.82
2023-10-09,1882,40,1,912,299.46
2021-06-12,1794,19,1,377,257.43
2021-08-16,1707,49,10,886,339.7
2019-05-25,1897,10,8,885,379.16
2022-08-29,41,34,10,889,215.62
2020-02-06,1579,41,3,455,104.37
2019-03-04,1582,16,10,894,379.95
2021-08-01,1514,3,9,242,345.33
2022-10-01,231,22,4,815,174.58
2023-01-27,5,16,3,279,243.74
2022-04-04,1642,31,8,867,160.7
2020-09-05,1368,17,4,105,303.04
2023-12-02,814,37,9,420,266.22
2020-03-16,1593,23,6,130,307.74
2022-01-29,199,38,10,110,290.23
2022-05-18,200,27,4,730,380.24
2022-08-27,1559,5,4,688,300.07
2019-06-17,1985,25,3,157,244.75
2022-06-01,7,11,6,876,70.93
2021-09-01,1798,9,2,424,38.86
2020-08-24,1113,5,4,743,383.26
2021-01-15,705,24,4,429,303.09
2022-02-28,1377,16,3,176,373.12
2020-01-05,1709,2,7,576,7.08
2023-09-25,1813,2,6,747,350.13
2019-12-03,1501,20,7,426,196.34
2021-04-21,1743,4,7,728,287.9
2020-09-28,614,34,1,718,75.37
2022-08-10,1366,8,9,733,137.08
2023-07-03,160,2,6,800,355.92
2023-07-25,422,15,2,148,146.2
2023-05-13,209,42,1,166,328.48
2022-10-19,1252,8,4,864,60.5
2023-12-14,1293,24,9,543,53.12
2021-02-11,294,45,3,420,318.02
2019-09-10,300,33,9,583,187.26
2022-07-01,498,29,10,980,54.24
2021-08-02,1239,1,10,648,41.63
2019-08-10,1477,26,10,790,147.72
2021-12-07,403,48,4,318,377.21
2019-03-01,1656,4,2,264,352.43
2019-05-01,1133,2,6,734,145.6
2023-10-14,1361,24,6,492,102.47
2023-01-28,82,5,9,896,49.32
2021-02-16,1818,6,4,902,241.06
2022-11-13,1481,31,1,756,93.23
2020-05-19,444,27,9,128,342.85
2022-07-02,827,49,7,610,30.61
2023-05-25,110,32,9,605,40.45
2023-06-15,603,31,7,785,52.66
2021-07-25,566,17,3,274,39.41
2021-03-01,213,36,2,755,346.67
2019-12-17,858,17,8,770,247.03
2022-11-02,1881,43,8,304,194.8
2021-07-01,1166,15,8,408,339.84
2020-03-06,138,33,2,65,208.79
2022-06-07,1791,22,9,669,384.87
2021-05-20,709,14,7,195,48.99
2020-01-20,1683,26,9,165,199.74
2020-09-11,145,15,1,486,386.56
2022-04-03,902,2,3,500,29.4
2023-08-03,1291,28,8,886,315.75
2021-06-19,989,12,8,448,296.65
2020-03-26,1326,6,7,349,345.12
2021-01-12,439,40,1,781,339.68
2019-01-03,115,42,3,923,261.72
2019-01-04,1568,4,5,627,70.72
2023-07-27,1017,12,1,104,38.16
2020-09-09,1826,9,7,655,280.49
2023-12-20,468,18,6,58,143.09
2019-02-05,513,4,3,128,392.7
2023-06-28,1490,5,9,993,43.15
2020-06-04,112,28,5,316,284.52
2019-08-24,1238,41,2,550,296.14
2020-01-12,1598,2,5,640,117.42
2020-08-14,203,24,1,796,383.53
2019-04-05,463,4,5,209,271.86
2023-08-11,1143,40,10,282,269.75
2022-03-29,235,41,8,888,184.12
2023-12-26,1007,28,5,353,83.49
2019-12-28,1361,15,2,885,182.59
2021-05-31,919,4,6,166,251.41
2019-09-06,718,32,6,305,9.51
2022-12-26,1880,19,6,972,163.07
2022-05-10,1554,22,4,976,300.47
2020-01-04,323,2,10,808,349.44
2019-06-14,1853,8,4,657,291.13
2020-08-24,1594,36,8,87,317.24
2020-08-04,327,8,6,263,317.49
2022-01-02,1042,24,9,813,82.33
2020-06-13,588,40,3,912,395.84
2019-03-05,218,33,10,415,115.88
2023-05-16,373,5,9,745,317.78
2021-05-30,184,10,5,92,56.87
2021-11-10,299,38,2,60,178.05
2022-08-20,1073,12,5,640,232.79
2021-02-18,1392,14,8,974,399.98
2020-02-02,1855,41,7,317,255.48
2021-03-12,1922,25,2,341,123.53
2023-12-19,472,48,7,633,333.67
2023-04-10,1800,35,7,454,61.12
2023-04-18,1268,25,3,481,360.94
2023-07-13,1298,44,10,605,140.72
2022-11-02,404,22,4,628,187.52
2021-11-25,953,46,9,920,170.04
2020-03-24,916,4,3,260,60.17
2021-10-19,1129,19,4,370,182.03
2020-03-29,7,20,1,685,79.25
2019-06-29,1167,27,5,456,309.88
2020-06-15,1831,23,10,549,150.8
2020-12-10,1782,39,8,580,242.14
2019-12-13,1338,47,7,460,371.8
2019-04-28,1426,46,5,797,260.47
2021-10-20,985,13,8,65,224.71
2020-01-14,676,44,9,821,392.26
2023-08-02,362,47,8,637,55.7
2020-01-12,514,15,8,462,189.26
2019-09-05,1881,16,1,831,141.5
2023-02-04,1733,39,5,183,108.5
2023-02-25,998,42,2,839,288.63
2022-06-10,1975,48,7,980,213.87
2022-07-23,116,44,2,912,387.49
2022-05-23,1603,26,6,343,81.24
2019-03-10,1244,44,2,722,103.44
2023-02-11,649,26,1,964,276.75
2019-08-31,1212,7,7,987,259.91
2019-03-08,1788,1,8,721,302.56
2022-08-03,1666,9,2,520,212.6
2022-09-04,598,8,9,789,382.03
2023-05-12,707,23,10,142,337.52
2023-06-17,799,49,1,759,222.98
2021-08-05,1132,15,4,463,377.4
2023-08-25,857,18,7,344,201.44
2021-05-12,418,44,1,409,15.29
2022-09-18,643,19,9,688,229.59
2019-10-27,233,49,3,303,289.85
2021-05-28,1563,39,4,971,161.98
2019-05-08,1125,49,4,683,338.25
2019-05-04,459,26,5,695,51.44
2019-04-28,1555,12,2,759,212.19
2020-09-13,1317,37,2,854,338.68
2022-03-20,565,36,7,646,12.55
2023-05-30,1702,7,8,900,266.91
2023-08-16,222,9,3,421,15.27
2022-05-30,777,31,5,955,89.39
2022-01-09,869,38,4,432,210.04
2022-02-09,1050,22,10,141,216.52
2020-01-09,241,43,8,148,332.82
2023-02-01,1363,12,3,137,179.7
2023-01-13,169,34,2,893,116.94
2022-09-21,1240,40,5,139,231.61
2019-05-08,1933,2,4,509,219.95
2020-06-17,1094,44,9,949,38.27
2023-01-28,276,32,7,849,262.24
2021-03-19,112,1,1,460,44.49
2021-06-04,481,25,9,288,315.64
2019-04-09,1521,4,3,985,45.3
2020-07-31,92,38,1,240,100.93
2022-02-24,1326,45,1,851,120.44
2020-12-29,1786,4,2,894,134.28
2020-06-21,1626,9,8,442,144.5
2022-02-05,1012,18,2,342,326.19
2021-04-07,1887,41,2,438,174.16
2022-12-09,1255,48,10,455,32.36
2021-01-27,1428,11,4,258,192.23
2019-06-10,1592,6,4,334,18.85
2020-08-16,505,16,10,638,195.17
2022-10-25,1680,8,6,959,157.94
2022-11-01,94,19,4,669,176.97
2020-05-11,1437,5,9,284,146.98
2021-09-10,103,40,10,818,44.06
2019-01-14,1365,26,7,821,377.28
2021-03-02,1239,25,3,971,204.5
2023-09-03,762,25,1,152,235.86
2019-12-26,1078,9,8,646,202.74
2019-03-10,563,35,7,866,111.31
2019-07-04,1110,1,10,887,372.12
2023-10-20,498,47,1,990,343.7
2023-08-03,629,2,8,390,225.06
2023-09-17,1415,44,2,841,224.17
2019-12-21,1728,42,6,177,127.63
2022-08-15,526,25,5,673,295.66
2021-06-05,1961,36,1,385,333.79
2022-04-27,1856,36,1,575,113.93
2022-10-10,1921,12,9,570,286.06
2023-08-20,210,29,1,262,293.16
2021-09-18,520,12,7,681,244.63
2020-01-12,691,13,6,284,248.35
2020-02-18,1740,11,6,325,177.61
2019-12-02,1158,7,2,267,191.37
2020-07-03,1810,39,5,649,135.01
2021-12-25,233,22,5,338,100.34
2023-05-08,1833,9,5,181,279.7
2021-05-27,69,39,6,288,9.82
2023-10-12,389,32,10,916,219.87
2022-09-14,1104,14,2,253,319.45
2020-12-05,1404,29,6,342,221.85
2023-07-10,66,35,1,918,194.15
2022-01-14,611,42,7,494,328.14
2019-12-07,274,12,7,159,113.13
2022-03-15,805,31,8,894,189.79
2022-12-05,515,38,9,69,291.3
2019-09-04,1377,35,8,547,326.25
2019-04-18,890,50,2,686,256.26
2022-03-14,1194,15,8,195,340.49
2020-01-18,1385,50,7,543,301.25
2022-02-17,469,16,3,873,28.68
2022-11-18,1907,19,3,602,154.81
2023-10-25,1125,16,6,871,136.82
2020-08-24,1308,29,4,820,338.16
2023-01-27,1016,29,10,262,99.55
2021-02-17,1068,29,6,571,219.43
2019-11-12,1022,30,9,545,143.99
2022-05-01,1167,21,5,261,146.92
2021-06-05,674,25,1,903,42.2
2019-04-09,1093,8,1,667,141.97
2022-01-07,444,14,1,507,309.07
2021-07-16,1111,18,3,786,183.82
2020-09-12,119,8,4,738,143.85
2021-01-29,1513,32,1,270,52.14
2020-12-14,289,39,10,794,377.48
2022-09-11,563,34,9,833,286.02
2019-12-09,302,49,10,247,297.92
2019-06-03,353,15,8,559,251.81
2019-01-05,1789,18,5,346,226.03
2020-10-25,1479,12,5,908,31.72
2023-01-24,1596,14,8,331,326.71
2021-08-31,1332,39,8,945,86.03
2023-06-07,1012,19,8,149,152.64
2021-10-22,406,19,5,913,83.08
2020-07-11,15,38,5,647,49.32
2022-06-18,434,47,3,144,256.49
2022-03-23,179,38,5,733,193.58
2022-02-04,456,4,8,573,346.92
2022-12-09,1769,28,4,573,139.9
2022-12-09,976,26,4,66,166.68
2021-07-04,1921,21,5,297,59.03
2021-03-05,541,36,10,212,290.95
2022-04-28,1954,16,9,906,291.21
2021-05-21,1845,2,4,108,280.41
2023-12-16,1795,17,1,745,340.65
2023-12-25,1840,1,9,915,220.67
2021-05-24,404,27,4,923,140.92
2023-11-17,1785,42,7,189,307.18
2021-12-15,1089,7,9,467,251.38
2022-07-01,253,17,9,556,194.82
2022-04-12,1415,2,5,152,225.92
2022-11-22,460,1,10,920,283.35
2022-02-02,1300,39,9,301,189.53
2021-04-17,1881,44,5,296,337.4
2020-09-28,1067,18,3,770,37.18
2021-08-29,1389,31,8,340,11.13
2021-06-21,441,15,1,252,284.44
2023-01-27,1657,35,7,585,255.85
2021-05-20,1363,15,9,650,268.3
2021-07-03,45,42,1,273,32.43
2019-09-06,1608,11,2,64,56.27
2020-11-05,391,17,5,989,35.08
2020-05-21,1967,2,7,320,119.01
2020-02-19,482,27,4,719,196.16
2020-11-08,513,10,8,816,91.33
2021-04-19,316,35,4,623,284.09
2021-05-23,1866,8,10,73,323.11
2021-03-24,1490,7,8,799,137.72
2021-08-27,1764,5,5,113,169.4
2022-01-09,1737,9,8,228,58.22
2020-07-20,376,10,5,920,33.62
2019-06-15,1207,26,4,110,96.32
2022-05-30,1960,25,5,60,387.25
2022-07-23,259,8,9,577,115.55
2022-08-09,356,47,8,104,70.57
2022-07-30,779,30,2,761,164.49
2020-10-01,765,30,7,361,242.11
2020-06-23,299,10,6,174,311.03
2019-08-26,301,45,6,823,276.55
2020-05-28,264,50,9,269,338.93
2020-03-15,1244,44,9,590,62.11
2019-10-07,1262,11,1,648,173.99
2022-11-01,679,46,2,273,67.89
2021-01-20,1008,45,3,275,34.55
2019-02-28,1396,39,8,264,9.55
2023-08-22,1534,2,2,211,202.28
2023-11-29,1963,23,1,161,150.1
2022-10-03,359,5,5,899,96.72
2019-10-20,1185,1,8,916,329.99
2021-12-20,797,32,9,121,305.29
2022-03-29,1222,47,9,898,349.07
2021-04-18,1682,49,2,801,356.9
2021-12-22,889,30,3,598,299.55
2021-06-11,430,26,3,622,330.3
2019-05-18,8,38,2,899,331.51
2020-01-13,1769,9,2,310,371.64
2019-09-09,1924,12,10,413,225.81
2023-12-01,1645,7,2,389,286.52
2020-04-11,1197,29,1,179,283.81
2021-08-30,247,43,9,464,25.99
2019-08-11,271,8,1,502,96.94
2022-04-02,821,4,5,424,75.67
2021-09-17,1987,30,1,721,69.17
2019-12-09,1019,23,8,833,138.51
2020-11-01,735,29,7,81,158.45
2021-08-15,1088,48,7,907,301.53
2021-11-05,189,39,10,916,52.01
2020-07-21,846,49,5,406,320.32
2020-09-28,754,12,4,218,362.11
2020-04-14,312,12,7,617,115.39
2019-01-09,1174,18,3,312,383.74
2019-08-01,713,21,10,826,84.64
2020-01-13,790,27,3,678,367.21
2020-11-20,1196,19,6,590,86.28
2021-10-21,1262,4,1,826,204.98
2019-02-15,1150,50,3,989,335.89
2020-08-13,1335,20,6,578,354.91
2023-07-29,939,16,8,152,157.64
2021-03-24,1684,50,4,413,28.37
2022-07-30,1045,6,5,403,207.42
2019-04-07,1033,22,5,475,389.34
2022-11-26,1779,24,7,209,367.93
2022-09-11,521,39,7,250,292.54
2023-08-15,1146,37,6,996,26.84
2023-04-11,1268,32,6,310,28.81
2023-12-05,840,33,3,487,351.55
2019-02-09,1487,7,3,604,260.52
2022-05-07,1871,41,6,826,80.37
2022-08-06,1046,29,5,525,354.44
2022-10-05,219,30,8,730,106.51
2019-08-31,172,19,10,447,134.25
2019-07-06,1207,13,1,724,388.23
2023-10-15,1315,50,8,668,190.52
2020-02-03,208,22,3,835,65.04
2022-09-25,1691,39,10,847,326.45
2022-10-09,1694,29,5,706,234.21
2022-02-05,1249,42,1,946,137.98
2021-11-01,79,50,3,863,214.07
2019-02-10,1725,18,2,424,240.83
2021-07-12,738,8,1,352,128.17
2023-08-16,1797,7,4,715,94.03
2020-05-01,780,37,10,60,327.13
2021-06-19,1699,34,8,488,167.19
2019-06-01,1202,41,8,652,211.94
2020-06-24,389,36,8,63,20.51
2022-03-26,1155,10,8,498,65.07
2023-07-20,540,40,5,273,94.9
2019-01-12,790,35,6,509,360.78
2020-06-03,754,5,8,344,124.86
2021-08-04,31,26,4,154,336.69
2021-12-06,457,7,7,406,191.67
2023-05-01,1179,7,8,212,151.15
2020-05-10,391,12,3,463,11.76
2022-02-27,1518,39,3,190,42.61
2022-10-15,917,45,8,401,287.31
2019-04-28,1956,40,1,128,144.32
2021-01-19,1849,44,6,919,386.68
2022-04-14,1869,25,4,846,230.36
2021-03-28,272,42,8,339,286.42
2023-04-16,271,47,4,271,367.72
2020-03-25,1449,42,10,157,320.26
2019-11-01,1484,48,7,436,130.41
2023-10-11,1440,6,2,871,140.62
2019-03-26,1971,8,8,907,63.08
2021-02-18,1764,9,6,399,146.41
2019-04-28,1683,1,3,394,248.12
2022-06-16,173,39,3,757,287.41
2023-03-06,1996,9,10,652,268.77
2022-02-01,60,33,6,759,188.83
2019-05-11,132,23,3,515,124.02
2019-03-08,525,37,6,205,155.31
2023-12-22,415,7,5,956,142.78
2019-05-05,1503,38,1,577,73.36
2022-07-27,1351,14,2,804,225.6
2020-07-05,844,17,5,469,227.64
2023-12-28,1003,33,4,720,135.01
2023-03-19,591,39,2,904,148.98
2021-02-16,1368,6,7,129,248.44
2022-06-23,1456,15,8,732,86.53
2022-01-20,239,44,10,738,252.5
2021-12-23,237,48,3,398,365.4
2023-02-13,1352,31,8,407,63.31
2020-09-29,252,39,3,571,79.19
2023-04-07,1537,48,8,695,328.09
2023-08-08,1470,36,7,548,120.69
2019-06-18,331,5,8,88,331.38
2019-11-04,1279,38,1,263,37.36
2020-10-05,408,29,2,103,182.23
2020-01-12,423,8,5,244,138.83
2023-05-07,962,40,7,480,223.95
2019-05-26,443,31,6,555,190.61
2019-08-02,1750,47,9,147,100.46
2021-03-29,353,30,1,897,274.5
2020-10-06,785,33,9,545,349.32
2023-09-15,1472,32,3,793,131.13
2019-03-17,1391,33,3,710,215.6
2023-04-19,980,39,1,274,228.22
2020-07-06,1453,27,6,154,63.35
2019-11-21,1026,1,2,785,263.17
2023-11-30,1459,50,8,918,17.5
2022-08-04,1894,20,10,806,148.94
2022-08-16,1531,42,9,802,163.96
2019-07-07,708,31,3,831,26.51
2020-07-30,631,45,2,464,117.86
2019-05-10,769,15,4,870,309.46
2023-04-30,1872,3,7,595,248.38
2022-06-04,222,4,9,837,55.59
2019-01-08,739,43,2,745,372.7
2019-02-27,1534,50,4,721,345.7
2020-07-16,781,18,2,326,17.71
2021-08-09,1356,12,6,440,118.17
2021-04-14,167,32,2,584,337.02
2020-04-16,523,13,1,237,30.86
2019-04-11,699,19,3,728,282.66
2020-05-24,832,44,3,439,239.46
2020-02-12,257,20,8,205,270.2
2022-03-20,191,39,1,654,329.42
2022-07-25,342,35,3,721,346.92
2020-06-08,1808,9,2,504,75.2
2021-02-15,1773,50,4,919,75.91
2020-02-11,1845,26,6,514,118.08
2019-10-08,1844,3,5,515,28.15
2021-09-08,1795,4,6,132,113.52
2022-10-16,905,50,8,855,365.89
2022-04-13,922,13,10,637,178.78
