Date,Product_ID,Warehouse_ID,Stock_On_Hand,Safety_Stock
2023-03-01,551,2,357,51
2019-01-12,626,10,297,27
2022-09-03,845,5,436,63
2023-06-04,1783,5,18,81
2019-08-04,1879,3,172,41
2019-12-05,1945,8,309,54
2023-12-05,882,1,191,47
2020-10-22,720,2,458,52
2022-01-09,1336,1,424,25
2023-10-17,944,6,400,31
2023-02-17,1493,4,266,69
2020-01-09,394,10,126,80
2021-09-02,809,1,108,69
2020-12-10,872,7,347,95
2022-05-08,1235,9,130,56
2023-04-10,867,5,393,86
2020-04-10,571,7,279,80
2022-01-17,1180,4,480,30
2022-07-15,634,4,250,99
2023-08-06,632,4,311,73
2023-05-14,809,5,378,86
2020-05-03,322,8,281,77
2023-04-11,1459,4,324,68
2019-02-16,574,7,151,98
2022-08-04,1694,9,171,62
2021-02-16,1064,6,153,87
2021-11-05,1778,4,326,48
2020-12-11,1064,5,331,33
2020-02-05,1477,8,184,20
2023-12-23,870,4,486,37
2021-09-07,1214,4,235,34
2022-01-14,746,7,291,32
2019-09-07,1039,6,16,43
2020-01-26,1148,1,207,53
2023-12-11,1764,9,478,30
2019-12-01,1923,5,273,81
2020-09-20,1304,10,95,66
2023-03-23,937,2,321,44
2019-05-17,959,5,112,51
2021-06-01,48,8,137,84
2020-11-18,189,6,495,48
2023-03-02,304,8,444,60
2021-04-06,1583,5,294,94
2020-12-27,1720,4,397,41
2023-02-09,1129,10,371,95
2020-08-16,369,3,174,20
2022-05-31,1525,2,137,35
2021-09-16,460,9,310,35
2020-01-07,247,1,219,22
2021-07-23,264,10,151,22
2021-09-21,1230,2,125,71
2020-02-06,1531,6,245,50
2023-01-06,530,6,39,54
2023-02-22,1388,1,190,69
2020-09-06,1787,8,161,95
2022-07-20,750,4,123,42
2023-03-30,1364,7,176,84
2022-03-28,407,10,318,78
2022-03-21,453,9,360,54
2021-09-21,1857,2,264,82
2020-09-11,1901,7,174,37
2019-07-07,814,1,220,29
2022-01-26,578,3,172,66
2019-05-11,1872,4,232,52
2021-03-15,965,3,419,25
2022-04-09,1174,8,136,40
2021-07-24,1217,7,232,66
2021-09-12,1932,3,238,49
2019-07-02,147,7,138,90
2021-09-09,406,2,84,40
2019-12-30,183,3,460,64
2019-02-08,1130,7,368,69
2023-03-31,236,10,23,22
2020-05-11,638,5,256,95
2023-03-20,958,9,226,52
2022-10-04,179,8,482,90
2021-09-08,432,6,316,77
2021-07-09,1425,4,340,91
2022-11-21,525,3,238,66
2020-12-22,743,6,452,56
2022-03-30,1564,9,276,73
2019-01-16,1915,5,259,54
2020-05-07,323,7,224,82
2022-12-20,1285,7,99,26
2022-02-05,1636,7,57,23
2021-06-12,1724,9,455,53
2023-01-13,399,2,220,58
2019-11-07,337,8,244,52
2021-01-08,1324,2,390,94
2022-04-08,119,1,384,28
2020-06-29,1582,10,452,34
2020-02-18,413,6,76,49
2019-09-08,580,2,447,63
2021-01-28,1408,5,217,42
2023-12-10,1504,1,203,87
2022-03-10,305,7,378,97
2022-07-21,1707,1,135,76
2022-12-10,1894,8,116,64
2023-06-20,196,5,59,90
2023-10-29,333,5,496,37
2021-11-28,1044,3,253,64
2021-03-24,623,2,417,68
2019-01-29,658,6,341,34
2021-08-15,704,4,369,66
2020-04-21,1457,10,8,24
2019-11-14,883,4,72,81
2019-09-02,1450,6,383,26
2021-01-17,1253,2,428,93
2020-11-27,524,2,337,84
2019-09-29,217,10,16,59
2023-01-03,990,10,6,76
2023-11-07,1615,4,102,52
2022-06-16,375,6,306,99
2020-01-12,36,2,481,53
2019-09-23,776,7,399,49
2021-07-14,28,8,440,43
2021-07-09,1396,9,347,55
2022-10-14,86,6,280,35
2019-12-06,188,2,277,77
2020-01-24,305,6,438,22
2020-07-30,766,8,289,50
2023-09-09,1446,10,398,22
2019-01-03,80,1,271,31
2022-12-23,186,6,271,57
2022-03-11,1029,1,293,65
2020-01-11,558,6,341,81
2023-08-21,1890,10,348,89
2019-11-20,1521,4,159,96
2019-05-26,509,3,426,72
2019-10-20,1638,3,87,53
2023-08-16,971,4,360,24
2020-03-07,1026,3,305,92
2020-12-05,217,9,470,52
2021-08-06,1561,4,184,46
2020-08-07,257,1,37,31
2020-02-03,1759,4,22,37
2021-03-27,1477,1,88,66
2022-09-29,1448,10,473,61
2021-08-21,324,10,35,92
2022-03-09,1523,3,433,49
2019-07-06,1605,4,97,56
2019-03-02,197,4,396,61
2021-07-27,504,9,352,35
2022-11-04,1296,6,104,46
2020-12-10,694,3,365,42
2021-03-17,959,7,387,89
2023-01-03,18,4,116,97
2022-09-04,107,7,291,46
2022-08-18,1553,2,446,36
2022-09-29,125,7,211,25
2019-01-11,483,8,476,97
2021-12-21,1618,7,462,29
2019-08-14,1028,6,381,64
2022-03-22,627,4,309,75
2023-10-01,351,9,78,50
2020-07-17,351,1,460,59
2021-02-10,649,5,59,22
2023-05-14,1823,1,141,66
2023-05-27,901,10,382,43
2023-08-11,228,1,59,30
2023-05-18,16,6,315,94
2022-08-26,1834,6,21,50
2021-06-03,425,7,448,66
2022-06-20,464,10,64,97
2023-02-25,724,9,414,62
2022-10-21,1270,6,374,30
2022-09-15,1822,2,480,75
2022-02-04,794,4,366,25
2019-08-14,177,9,192,20
2021-04-04,543,2,101,95
2019-08-06,509,7,215,21
2021-07-25,1586,4,230,55
2021-01-22,1679,10,405,92
2020-05-20,564,6,124,99
2019-09-16,233,1,470,60
2023-12-03,1702,8,449,84
2023-03-21,1062,6,341,52
2023-12-02,491,7,456,85
2019-02-23,1017,6,3,92
2021-12-06,444,7,369,27
2020-12-27,20,5,216,22
2020-11-19,1635,3,206,63
2023-03-25,1751,6,471,30
2022-01-27,1580,10,103,20
2021-11-09,111,9,262,67
2023-11-12,487,6,455,89
2023-05-16,89,9,154,61
2023-02-22,1343,2,218,96
2020-02-23,1142,1,428,64
2020-11-20,434,4,354,53
2021-04-29,1942,5,188,51
2019-03-03,1263,10,357,80
2022-03-14,72,7,221,25
2019-08-04,822,8,166,97
2019-01-03,1929,1,348,97
2019-06-09,1423,6,253,81
2023-10-29,816,1,260,54
2021-02-19,404,8,337,30
2022-02-17,1699,1,462,33
2021-06-11,251,4,89,64
2022-01-17,869,3,310,45
2019-11-25,1219,2,250,59
2020-08-02,1596,8,257,53
2022-10-12,1634,6,350,98
2023-06-22,1954,4,408,85
2022-07-14,868,3,252,41
2023-06-29,1891,6,88,60
2021-08-09,1609,6,159,78
2022-09-08,1246,5,441,51
2020-09-26,1655,3,277,54
2021-09-14,1206,10,179,89
2023-04-14,896,9,201,23
2023-07-31,1754,6,444,95
2022-05-03,256,5,483,27
2021-07-09,1932,7,203,72
2021-01-07,1112,1,20,50
2022-09-17,873,7,189,41
2019-06-19,1811,1,14,33
2020-06-04,492,9,10,92
2023-01-26,336,6,45,52
2019-02-09,1562,7,70,35
2023-04-10,1431,7,471,37
2022-07-08,633,1,382,35
2022-11-19,1313,2,413,49
2021-08-12,362,10,397,31
2022-06-03,1465,3,249,33
2021-09-10,1054,8,39,25
2022-02-21,919,9,237,43
2021-09-01,1738,8,374,32
2019-02-07,894,6,325,71
2019-11-24,1572,2,433,93
2022-06-28,637,2,45,96
2022-04-14,1247,10,71,90
2023-06-14,747,7,291,88
2021-07-02,1148,9,311,33
2020-03-29,683,6,139,97
2019-02-06,1003,1,452,58
2022-09-01,1007,9,76,67
2023-09-08,1986,7,274,45
2021-08-30,693,3,149,47
2021-03-06,215,2,11,84
2021-08-30,118,3,287,32
2020-08-15,227,2,497,64
2022-02-11,891,10,37,22
2021-11-29,444,2,444,69
2022-08-17,549,4,37,20
2019-08-12,829,6,208,71
2019-11-14,1632,3,473,57
2019-12-15,1656,9,335,29
2019-04-25,1461,5,11,82
2020-11-28,12,5,356,71
2022-09-08,1146,7,45,27
2023-05-11,1571,9,335,77
2021-11-29,489,1,68,68
2019-02-09,1275,9,455,23
2023-11-08,579,2,70,53
2022-08-05,1506,3,248,51
2022-07-09,1574,5,218,44
2019-08-04,1304,10,281,50
2022-03-16,742,4,76,29
2019-12-02,1361,5,226,54
2022-04-06,168,10,45,59
2019-04-02,961,5,400,96
2019-12-19,1977,5,381,79
2020-07-24,1352,10,390,97
2023-05-14,1270,10,456,87
2021-03-26,1615,10,105,22
2023-09-01,1650,5,457,86
2021-02-19,1325,2,63,22
2019-12-29,1753,1,118,83
2020-07-10,200,10,364,67
2022-09-30,1917,8,124,72
2023-09-13,1524,3,425,27
2022-04-08,864,7,374,66
2019-12-22,754,8,249,80
2019-07-10,1037,6,485,46
2023-08-18,1390,6,52,92
2020-02-26,1743,3,141,89
2020-11-30,774,9,36,39
2019-01-07,97,3,12,29
2019-05-13,71,5,71,47
2023-11-06,993,6,488,87
2020-07-10,1839,1,307,71
2021-04-05,1885,9,457,21
2021-01-30,1766,7,160,57
2021-11-20,357,1,356,20
2020-06-18,812,6,403,62
2020-03-01,544,7,323,77
2022-11-18,1274,5,384,83
2020-11-02,254,5,498,22
2019-12-29,1795,7,210,88
2022-12-31,1206,3,471,27
2023-08-21,1876,3,188,35
2023-04-24,1998,1,181,95
2019-03-23,988,8,245,33
2019-12-22,1190,2,366,52
2022-07-05,4,3,330,62
2023-10-08,1487,7,213,61
2020-08-11,145,10,164,65
2023-03-28,165,10,194,66
2019-10-22,344,8,80,21
2022-06-01,1898,9,239,89
2023-03-29,1129,8,295,52
2021-12-05,1572,7,403,88
2023-08-18,1338,10,34,78
2022-02-10,1193,1,235,63
2022-06-10,520,1,423,47
2019-01-17,1987,8,334,67
2019-12-26,926,7,202,83
2022-05-31,1622,2,140,77
2021-05-15,1460,9,89,37
2020-11-30,609,10,150,56
2020-03-23,512,7,487,48
2021-05-05,409,9,268,71
2019-12-31,436,1,47,80
2020-11-05,1339,3,49,96
2021-10-04,542,10,463,72
2022-09-11,613,2,108,99
2020-04-11,1603,6,77,96
2020-02-18,900,10,487,39
2023-01-18,1885,4,51,86
2020-08-08,1977,2,353,62
2022-06-10,1087,2,371,77
2022-06-01,1056,6,231,33
2021-09-20,1623,9,348,31
2022-12-06,1235,6,219,52
2020-07-25,1487,4,26,31
2019-12-01,563,9,165,64
2022-05-30,575,2,76,45
2019-02-06,1104,6,322,47
2021-09-15,1022,7,102,96
2019-10-05,343,3,357,31
2022-05-04,1256,4,196,76
2021-07-04,1902,7,314,23
2020-04-28,613,9,335,76
2022-06-19,129,5,158,29
2022-09-09,1043,2,85,68
2020-12-31,357,8,386,64
2019-07-11,1443,9,324,66
2021-11-06,959,2,194,93
2020-06-07,1630,10,334,47
2021-07-06,81,10,225,31
2020-02-05,1639,1,270,41
2021-06-04,1905,4,154,83
2020-12-05,666,1,76,64
2019-01-22,781,1,481,34
2020-04-18,1142,5,145,99
2022-02-17,1878,7,9,83
2019-07-29,1518,3,159,85
2019-11-02,791,7,451,69
2022-07-17,492,5,127,98
2020-12-04,1899,10,449,98
2020-11-17,225,8,157,62
2019-10-12,987,7,435,52
2020-12-16,419,1,222,56
2023-08-27,780,1,312,36
2021-02-01,137,7,173,45
2022-06-04,226,6,2,62
2021-08-05,1358,9,318,77
2020-01-16,1253,8,427,28
2020-04-04,323,6,68,40
2021-10-27,1132,6,97,84
2019-01-29,812,9,461,82
2021-06-25,445,4,380,92
2021-11-22,1941,9,310,46
2023-07-28,7,8,57,97
2021-05-28,128,3,61,55
2019-03-20,1377,4,484,78
2021-08-04,267,7,6,65
2020-04-03,685,3,206,49
2020-07-23,928,3,274,36
2023-04-11,214,8,373,71
2023-02-14,247,5,274,66
2022-12-24,1642,5,80,56
2021-01-07,1619,8,431,33
2022-08-01,1828,6,231,55
2020-05-30,1398,5,460,54
2022-01-27,421,1,184,77
2020-02-01,1739,5,404,69
2023-02-21,1065,8,106,25
2019-02-08,717,9,256,81
2022-07-18,1372,6,337,81
2021-06-05,1585,10,279,57
2021-03-07,143,3,157,28
2019-06-06,141,8,189,32
2022-01-03,565,5,454,99
2021-06-02,107,2,410,42
2023-12-29,33,1,435,52
2022-02-27,1224,8,282,73
2023-09-07,119,2,322,64
2021-08-31,1824,3,499,67
2022-01-12,229,9,116,87
2021-11-11,1654,1,207,80
2023-01-22,688,8,3,71
2023-04-12,1988,2,428,65
2023-09-27,1209,8,184,63
2021-04-28,830,2,383,94
2022-11-06,1011,7,384,68
2021-01-17,850,3,224,56
2023-01-03,1239,4,43,60
2023-06-16,733,1,108,41
2021-09-15,1154,10,345,61
2019-01-21,845,1,358,77
2019-10-30,272,10,194,71
2021-05-18,1782,8,3,72
2019-03-25,635,8,416,68
2023-12-03,1032,2,433,32
2023-08-10,403,4,132,81
2023-01-16,928,2,380,55
2022-11-11,1603,8,220,71
2023-03-11,627,7,307,60
2022-07-04,1393,7,10,56
2020-07-23,1824,10,130,38
2021-07-22,617,3,273,77
2023-03-31,981,5,285,43
2022-03-31,537,1,464,82
2022-04-01,1077,10,173,74
2021-10-05,247,4,221,23
2021-03-03,337,4,93,44
2021-03-02,1305,1,480,80
2023-03-28,33,7,144,50
2023-12-15,799,5,166,40
2022-07-18,548,1,79,24
2020-05-06,1367,5,288,87
2019-07-27,891,8,366,24
2023-04-12,1263,10,449,35
2023-05-27,1516,8,65,31
2021-12-19,729,2,471,84
2020-03-05,1201,1,132,85
2021-09-11,44,2,163,91
2023-08-08,304,6,258,62
2023-06-17,1694,5,359,44
2022-08-25,269,4,159,65
2020-06-03,683,8,141,20
2020-08-13,1757,5,377,97
2021-11-16,400,4,421,51
2023-09-06,1766,8,246,80
2023-05-05,603,1,490,48
2019-07-18,922,9,132,67
2020-01-22,971,2,484,42
2019-12-15,431,8,173,88
2021-08-17,421,9,473,72
2020-11-23,131,10,183,90
2023-04-09,1434,8,464,97
2020-01-13,1762,9,315,45
2021-06-17,1249,4,82,90
2021-07-04,1167,2,74,40
2023-05-01,578,3,262,79
2020-06-10,540,8,396,74
2022-03-22,125,5,114,92
2021-01-03,1236,4,152,98
2019-07-25,934,3,497,87
2020-03-30,1452,3,111,31
2022-07-20,1461,10,139,27
2022-06-13,592,10,30,36
2023-10-30,1262,7,219,62
2020-06-04,644,8,270,28
2023-08-29,328,5,96,36
2021-10-13,812,8,10,35
2021-08-13,1143,9,102,70
2020-12-26,46,4,415,54
2021-10-10,84,2,463,71
2020-05-15,794,5,264,96
2019-04-27,352,2,51,31
2020-01-21,1037,10,168,86
2022-09-29,637,2,139,88
2020-08-06,1861,6,82,32
2020-01-30,1196,10,461,32
2021-12-23,234,10,267,47
2023-10-07,1205,1,447,66
2020-12-21,1075,2,343,63
2019-03-13,781,5,72,82
2023-12-18,681,10,468,88
2019-10-01,1419,5,139,39
2022-09-05,933,10,108,55
2019-12-04,1852,3,36,64
2022-10-21,1824,5,132,76
2023-02-27,1453,9,8,21
2020-08-29,1298,2,184,61
2019-06-15,861,6,242,69
2023-04-17,1231,8,147,50
2019-01-11,148,3,69,67
2022-08-17,300,2,231,99
2020-12-29,1956,1,369,45
2021-03-11,1477,1,381,44
2019-04-12,549,4,396,54
2022-12-19,1697,6,335,92
2022-11-16,978,7,467,53
2021-02-17,383,8,132,64
2019-08-02,1811,8,117,42
2023-09-11,1971,10,170,93
2022-01-16,800,1,336,35
2023-04-26,1642,8,181,23
2020-02-05,534,10,317,73
2020-08-10,1257,1,265,87
2021-06-07,1658,3,157,72
2021-12-05,1153,5,262,33
2023-08-23,1846,10,184,99
2023-01-26,1753,10,138,22
2020-08-14,1684,8,199,61
2022-08-26,570,8,306,86
2022-01-14,931,6,63,69
2019-04-02,237,4,228,39
2023-08-11,1606,4,30,74
2020-11-03,966,8,111,85
2020-12-14,701,3,0,72
2021-07-24,754,8,88,45
2019-08-30,575,4,441,38
2019-01-02,1509,10,347,82
2019-08-13,1265,9,214,52
2021-03-11,957,2,306,47
2023-11-04,1017,10,348,67
2020-08-11,1721,1,405,72
2019-04-26,771,4,201,75
2023-08-17,1765,9,45,68
2021-07-06,223,7,400,97
2022-01-31,1123,9,268,82
2019-07-13,1783,9,335,33
2022-04-04,557,10,378,48
2021-05-20,911,9,370,72
2019-03-31,273,9,75,45
2023-09-06,1423,7,239,52
2019-05-02,1541,8,112,88
2019-05-23,430,2,206,85
2021-09-20,523,9,294,92
2019-04-16,960,2,274,38
2021-06-05,1372,8,212,78
2020-03-03,910,2,316,97
2022-08-21,1575,8,95,22
2019-11-13,451,3,388,77
2020-09-26,1975,2,56,40
2019-01-09,1012,6,46,65
2021-02-12,42,6,334,59
2022-01-01,1739,1,159,91
2022-10-14,94,7,0,89
2019-08-11,486,1,206,85
2022-12-10,517,4,34,76
2020-07-06,1588,6,211,25
2022-10-25,1174,8,158,78
2020-12-16,717,8,403,58
2022-07-11,1836,10,302,94
2023-09-10,499,7,23,88
2022-09-03,371,5,39,93
2022-01-12,981,6,499,71
2022-09-03,699,8,329,57
2019-04-21,485,3,333,90
2019-09-08,665,6,248,93
2020-01-18,1407,4,482,76
2019-01-07,628,3,381,26
2020-04-03,1685,3,191,55
2022-01-12,732,4,92,69
2019-07-27,192,6,200,91
2021-06-18,1769,1,119,59
2022-11-14,836,2,243,93
2022-08-30,1245,4,137,59
2019-01-22,1071,10,255,70
2020-02-14,127,9,116,39
2021-06-13,1827,8,444,21
2020-05-29,727,10,1,42
2022-02-24,1031,8,278,60
2021-03-19,696,7,337,76
2023-09-20,1140,6,192,40
2021-05-23,564,7,441,58
2019-01-14,366,6,394,45
2021-08-28,1070,3,356,91
2021-09-04,393,6,380,70
2021-10-10,954,7,419,90
2021-11-01,23,6,352,40
2019-03-28,1155,2,62,77
2023-03-28,1151,6,35,69
2021-06-27,445,2,440,42
2023-04-10,777,1,471,96
2022-08-17,1333,10,344,61
2022-06-20,708,10,278,61
2019-05-02,433,10,437,59
2022-03-16,473,5,62,46
2023-05-10,1990,4,213,39
2021-01-19,48,9,32,81
2022-10-11,1915,9,174,32
2020-11-15,1106,9,18,61
2023-10-23,1133,3,417,85
2023-07-13,263,10,278,62
2019-11-05,1891,3,109,68
2020-11-25,1055,3,473,98
2019-10-15,358,10,85,31
2019-11-03,568,5,450,59
2023-06-06,480,6,3,93
2021-07-02,867,6,96,87
2023-10-13,1213,3,458,23
2020-10-23,1029,2,83,61
2020-07-02,1310,6,241,31
2022-10-07,1814,4,127,41
2019-11-08,1681,9,95,87
2021-05-22,1418,2,180,91
2021-12-18,1479,4,111,90
2023-07-25,708,2,398,27
2021-07-12,426,5,472,37
2023-10-04,1051,3,120,79
2021-01-24,127,4,272,92
2019-02-04,135,9,405,80
2020-03-20,1559,10,417,50
2019-04-03,331,5,416,25
2022-05-15,1653,9,24,98
2019-12-19,392,5,13,37
2021-06-21,8,10,109,73
2022-09-17,613,9,305,59
2021-05-11,1285,8,29,70
2023-10-15,1223,1,469,93
2019-06-08,598,3,21,91
2021-08-14,1764,5,338,55
2019-01-24,386,3,101,25
2020-02-08,472,10,259,42
2021-03-15,179,1,71,67
2020-05-30,450,2,300,39
2021-01-01,1264,2,115,80
2022-10-19,1548,4,255,74
2022-11-06,815,6,486,55
2020-06-15,1770,2,329,64
2021-08-13,1207,6,113,61
2019-06-01,1818,1,27,92
2023-05-05,358,8,181,48
2023-09-09,376,3,185,40
2021-08-04,1965,8,340,81
2020-08-30,702,3,320,56
2023-06-29,838,1,250,56
2020-02-24,1751,4,420,49
2022-06-27,1794,3,181,86
2022-02-14,538,8,353,52
2021-05-15,782,1,394,80
2023-03-16,82,9,143,67
2023-10-30,1382,9,486,62
2020-07-31,185,6,205,99
2019-12-01,288,5,251,47
2022-12-12,1086,5,448,39
2021-07-20,883,6,350,62
2023-12-03,507,7,171,93
2019-10-22,1486,8,170,47
2021-01-24,30,3,240,27
2022-10-26,1933,10,459,84
2019-07-05,936,1,410,36
2022-06-23,31,5,336,79
2020-09-28,1317,1,241,39
2022-07-15,1197,2,79,32
2023-07-25,1638,8,256,32
2022-06-14,1152,3,246,50
2020-06-13,86,10,29,41
2023-04-25,1339,4,122,34
2019-01-21,28,6,191,98
2021-06-29,122,8,420,66
2023-10-27,1275,1,406,55
2021-05-16,573,2,26,32
2021-03-04,403,6,356,44
2023-03-24,683,8,79,72
2019-04-10,1467,8,87,86
2021-01-21,272,3,155,60
2020-04-22,837,4,413,48
2023-06-11,1836,10,473,60
2022-08-14,113,4,87,87
2021-07-28,1730,4,350,73
2020-06-09,1418,2,216,59
2019-11-30,1967,6,178,40
2019-01-02,19,8,129,36
2020-01-10,1876,9,252,23
2019-10-20,605,1,70,79
2021-04-16,1753,1,367,57
2021-10-01,465,9,86,85
2020-07-06,691,4,348,71
2019-11-14,1011,7,34,86
2023-03-06,1933,2,93,48
2020-01-16,1215,10,412,47
2023-07-05,1517,1,414,79
2019-01-14,1936,7,369,26
2020-05-18,1014,6,425,40
2019-08-19,1973,3,193,57
2022-01-12,163,10,434,97
2019-05-10,1636,4,334,63
2023-11-02,699,1,15,71
2021-04-17,295,7,7,92
2022-03-14,579,9,316,70
2021-06-09,1097,1,91,42
2019-01-28,1768,2,39,88
2019-03-07,701,2,208,33
2022-04-01,1586,6,184,34
2022-06-06,1333,5,244,34
2019-09-18,302,6,205,54
2023-01-12,1332,1,84,30
2022-12-18,124,6,433,56
2020-04-04,669,6,282,91
2023-08-27,1285,7,340,40
2019-10-28,195,2,159,34
2021-07-07,842,6,463,64
2022-08-19,351,9,411,95
2019-10-14,1867,9,379,27
2022-11-19,1792,2,229,43
2021-10-30,1960,5,118,51
2023-09-27,489,7,284,90
2020-09-21,200,5,432,44
2019-09-27,884,3,242,65
2020-08-14,508,1,163,29
2023-06-17,898,7,380,69
2023-12-07,1604,8,118,75
2021-04-23,446,6,23,91
2021-05-11,80,7,340,20
2022-10-16,745,9,383,28
2022-07-04,698,2,166,67
2019-05-13,1641,5,177,45
2022-07-23,1493,3,391,29
2023-12-05,1861,2,475,77
2023-09-03,1466,3,337,64
2021-08-29,931,4,466,37
2020-05-27,654,2,146,78
2019-11-09,1935,2,165,76
2020-07-29,902,8,427,86
2021-06-04,272,3,281,47
2022-07-31,1367,3,69,34
2022-02-18,124,4,237,54
2022-02-04,1247,5,176,61
2020-11-17,1514,3,281,44
2022-05-12,686,6,91,32
2019-06-14,1727,10,235,85
2019-11-01,652,3,415,76
2023-03-01,297,8,417,80
2023-07-14,1143,4,172,30
2023-04-29,787,5,292,76
2019-06-05,1100,3,88,62
2022-10-22,621,5,213,66
2023-10-09,1655,7,350,61
2020-09-11,973,3,261,23
2022-06-28,881,3,158,81
2021-08-14,1282,1,64,44
2019-11-30,1556,2,103,53
2023-07-24,1655,4,392,75
2021-08-26,351,9,459,88
2020-05-25,1673,3,404,60
2022-08-09,1301,10,233,52
2021-11-09,255,5,66,63
2019-10-09,1288,9,255,90
2021-03-07,679,4,425,93
2021-10-21,1701,4,173,49
2019-04-29,29,6,132,86
2021-11-24,467,7,36,47
2019-07-17,1059,6,332,59
2020-04-29,749,4,28,50
2023-11-16,1318,7,91,85
2021-12-18,602,10,48,37
2021-04-16,1227,3,152,29
2022-03-30,740,3,137,51
2021-10-05,931,7,97,91
2020-11-21,1092,6,14,62
2022-05-14,131,2,413,65
2021-11-01,1901,1,204,46
2020-05-04,111,6,228,97
2019-10-03,524,9,186,28
2020-11-23,1312,3,240,30
2019-08-30,687,9,54,90
2022-05-24,831,6,310,24
2022-06-28,666,4,452,91
2019-05-06,1067,10,141,78
2019-08-05,875,10,201,86
2022-08-22,1741,10,366,52
2023-12-26,1708,2,481,66
2022-04-23,1318,9,478,51
2021-11-28,285,5,183,60
2022-05-31,823,5,498,28
2022-04-22,564,2,316,30
2020-05-09,1651,5,260,54
2020-03-02,19,6,261,31
2022-04-16,1531,2,396,31
2021-07-07,547,1,245,69
2022-12-22,48,6,423,70
2022-08-10,1769,9,442,55
2019-05-31,219,9,268,49
2020-01-19,1646,9,301,60
2023-07-20,766,5,239,22
2019-11-04,1212,10,352,68
2022-09-21,31,1,228,74
2021-01-15,259,3,127,51
2021-06-10,1699,8,150,98
2020-01-10,1368,9,148,27
2021-10-28,308,4,327,70
2022-09-26,1095,3,289,68
2019-05-09,307,2,308,92
2021-10-11,568,5,478,82
2023-12-05,1123,2,30,41
2020-10-30,21,9,339,57
2022-10-07,1921,10,226,52
2022-10-13,1644,9,193,33
2020-05-31,1589,3,343,88
2023-02-27,1030,4,382,29
2019-03-27,231,9,330,63
2022-04-13,82,1,451,44
2023-12-31,958,7,409,71
2022-05-01,217,2,141,94
2019-11-07,335,9,493,70
2022-02-16,559,3,233,70
2022-05-26,864,6,339,53
2020-03-02,874,5,99,35
2022-12-08,753,2,152,87
2019-04-24,1714,9,358,76
2022-03-14,594,3,329,72
2023-04-11,1823,6,482,71
2023-07-30,704,9,191,47
2019-10-30,925,8,68,93
2021-01-13,1679,10,323,67
2020-08-10,1850,5,112,92
2021-09-13,1815,6,403,25
2019-12-11,1958,3,381,56
2021-03-24,553,5,214,29
2021-03-11,1483,6,42,80
2021-10-21,783,3,388,60
2022-03-16,87,10,348,71
2022-08-03,1539,2,235,53
2023-08-05,1747,10,476,28
2021-12-12,513,9,109,48
2022-08-20,984,7,415,60
2021-12-28,1009,4,341,20
2019-12-27,587,3,300,83
2023-06-14,1502,4,426,31
2022-05-28,498,9,245,42
2021-10-06,907,9,363,20
2020-12-04,956,6,70,44
2020-07-28,743,9,480,57
2023-05-28,449,9,405,23
2022-03-30,588,6,40,62
2023-09-01,260,5,313,80
2022-01-17,1561,3,186,51
2020-11-18,1224,1,27,47
2021-02-19,463,4,212,52
2020-08-07,1963,1,54,46
2023-11-16,94,1,306,20
2020-08-11,1021,6,35,27
2022-03-28,1960,5,451,42
2020-05-03,1376,7,426,51
2021-08-28,1132,1,261,22
2022-09-09,355,1,210,63
2023-06-22,469,8,306,73
2022-11-05,95,6,377,25
2022-01-30,868,8,52,89
2020-05-08,91,6,138,68
2023-07-26,1068,6,177,78
2023-06-26,1480,10,400,76
2019-01-19,955,7,45,80
2023-01-17,384,2,81,75
2023-02-14,23,3,173,60
2023-06-06,1726,4,332,33
2020-02-01,23,1,40,96
2021-09-27,1258,9,306,56
2022-07-26,1722,9,266,60
2021-04-30,311,4,306,49
2022-10-20,1441,1,26,61
2022-09-16,1357,1,48,55
2023-07-23,575,6,271,75
2022-09-29,103,2,305,90
2021-04-01,500,1,398,97
2020-03-30,828,10,437,45
2023-06-13,1507,2,269,33
2020-12-25,189,7,462,58
2023-08-06,1872,4,209,79
2021-12-24,460,7,203,47
2022-01-04,189,7,281,63
2020-12-11,351,4,233,64
2019-05-23,581,2,39,37
2021-07-05,114,9,245,49
2021-04-07,104,10,17,89
2020-08-27,620,10,409,89
2023-02-05,1532,3,109,22
2022-12-11,1369,1,401,26
2019-11-01,1045,8,256,53
2021-01-05,387,4,15,84
2023-03-01,944,9,356,46
2019-10-18,1802,8,148,73
2019-04-12,855,7,455,98
2022-07-14,1233,9,499,62
2021-05-16,1706,2,449,43
2021-08-25,483,4,118,81
2023-07-04,473,5,210,59
2021-08-31,1730,5,476,49
2021-04-21,859,1,477,63
2021-08-19,942,9,386,34
2021-07-30,393,9,263,68
2023-12-06,1659,5,251,62
2021-10-23,1713,10,98,25
2019-03-26,516,3,17,69
2023-12-23,1212,8,89,65
2019-11-24,346,7,24,59
2021-03-26,1376,5,455,49
2023-01-13,541,1,273,93
2020-03-29,1622,7,23,49
2020-09-20,47,1,68,20
2022-05-29,1101,1,409,48
2022-03-23,343,9,329,34
2020-10-26,1215,6,10,36
2019-01-12,543,7,259,27
2022-03-02,819,2,9,93
2019-10-31,1705,8,100,65
2022-08-09,1060,7,11,76
2021-09-01,757,5,73,98
2022-08-16,1448,8,395,47
2023-10-30,351,2,132,96
2021-02-21,188,6,234,50
2019-02-12,1551,4,90,70
2021-08-01,334,7,224,97
