Date,Campaign_ID,Sessions,Page_Views,Bounces
2022-07-09,10,2236,4796,442
2019-10-04,5,1030,7585,52
2020-09-29,1,4675,524,151
2023-02-16,14,3234,6828,157
2023-12-07,16,465,2193,119
2021-11-04,26,3081,1283,168
2022-08-22,22,492,13727,101
2019-12-10,1,422,8959,121
2019-05-13,30,3663,11430,300
2022-11-21,14,2072,10398,260
2021-05-16,3,1294,5049,396
2020-08-29,8,4827,4075,452
2020-12-25,26,4201,9399,476
2020-10-28,26,1762,928,52
2022-09-27,24,3680,12369,128
2021-04-15,25,1549,8896,83
2019-10-28,24,4617,5761,302
2023-02-13,10,3795,5867,372
2020-03-22,3,2215,960,437
2023-08-14,3,1342,8831,291
2022-02-14,13,1533,2254,362
2022-12-24,13,2546,7565,255
2021-03-06,8,3056,9604,166
2019-09-06,28,2826,14420,204
2019-05-27,24,4942,3732,309
2021-04-19,7,3887,7350,396
2022-10-25,13,2081,4858,224
2020-10-03,25,3273,11548,70
2019-09-08,26,2933,2244,29
2021-01-18,12,818,13820,229
2022-07-21,2,2977,8098,138
2023-04-01,25,485,7742,134
2023-03-25,21,4759,6599,457
2019-01-20,15,1554,5789,68
2023-06-16,10,426,11766,416
2019-01-12,13,2706,14399,490
2020-10-26,25,850,9199,143
2019-08-19,20,3349,7321,463
2021-04-29,16,1909,6674,185
2020-09-27,8,4902,11022,223
2023-01-16,30,914,8997,156
2023-04-26,3,3458,11672,293
2021-11-26,16,267,2553,319
2021-11-20,7,4136,11401,451
2022-10-29,25,406,9400,20
2021-03-06,5,2455,13192,28
2020-05-09,9,1884,1969,277
2022-07-18,25,3929,4341,281
2022-10-13,12,4639,11199,200
2019-11-14,29,4108,11941,53
2022-03-21,1,1979,629,499
2022-12-24,15,932,4351,46
2019-01-19,10,3579,11513,231
2023-03-20,17,2634,8850,63
2019-07-02,18,2679,9576,327
2023-02-21,30,3541,1707,211
2021-10-09,7,3729,6602,416
2023-04-20,27,1467,4108,383
2023-06-16,25,4641,3566,307
2020-05-08,14,1420,9912,317
2020-09-11,10,4942,721,28
2022-11-10,16,4200,9339,342
2019-06-28,22,1272,12603,413
2020-07-23,11,3846,12056,472
2022-02-21,22,2620,3868,460
2021-02-05,19,3800,2566,226
2023-02-17,15,4687,9601,252
2021-05-14,17,4695,11292,134
2020-12-19,25,4811,8604,369
2021-07-23,17,1200,1008,228
2021-07-13,11,2437,3949,152
2020-10-01,11,4493,3964,398
2019-01-05,17,437,4463,48
2021-10-17,9,4427,2941,93
2019-05-15,6,3867,5030,374
2019-07-31,18,4020,4195,246
2020-06-03,26,118,13738,456
2022-12-14,2,2119,3751,282
2021-08-23,21,1552,12022,352
2021-03-07,18,2370,10353,298
2021-08-18,20,1534,13080,163
2021-08-10,26,4984,2355,285
2019-11-13,28,2750,3859,366
2020-03-20,6,874,5842,242
2021-09-09,29,3308,11977,21
2019-09-18,3,4258,9466,274
2022-09-14,23,4025,2959,479
2020-06-22,11,4806,4404,405
2023-11-18,13,236,2695,499
2021-04-10,23,467,12763,493
2020-04-14,7,3753,3948,480
2022-10-01,3,872,2756,56
2021-05-07,13,3188,13319,238
2020-09-04,5,4431,4359,89
2023-02-22,5,4187,9248,471
2019-09-18,9,4707,14478,386
2022-05-14,18,1068,11985,251
2023-01-09,3,3677,460,194
2020-12-21,17,4122,200,310
2023-04-25,25,694,8304,206
2023-02-02,28,1116,1103,204
2020-10-02,11,2325,2607,209
2021-04-27,22,3864,5946,300
2021-06-14,12,1285,8379,318
2019-03-31,14,2473,5075,70
2021-06-30,9,4943,2496,24
2020-10-04,23,2671,3916,38
2020-11-16,15,3325,6320,153
2023-03-01,25,534,7986,459
2019-05-31,7,1340,14450,94
2021-08-05,1,273,3300,259
2023-01-12,16,4392,5182,187
2019-10-30,29,3679,11435,305
2020-08-26,18,3528,13324,460
2021-04-11,5,1117,8171,278
2023-10-13,6,1173,13129,32
2023-05-22,3,4171,4285,459
2019-04-12,20,3826,874,444
2020-12-03,19,2980,10440,471
2022-10-05,27,3140,10263,288
2023-06-29,2,797,10604,207
2021-07-10,8,912,13414,373
2021-02-22,3,689,3665,489
2020-02-28,5,2067,5664,184
2019-02-25,10,2362,1539,166
2019-06-09,7,2540,2380,162
2020-06-26,12,1009,5057,259
2023-01-04,9,3982,7535,154
2021-10-28,20,3048,2391,100
2019-02-01,4,508,1709,198
2023-01-25,15,1836,9420,57
2020-01-16,5,388,12073,190
2021-09-21,5,2643,1562,319
2022-04-05,8,1105,5476,76
2021-08-24,25,3631,4784,319
2022-10-31,14,605,4215,16
2023-02-01,14,217,8643,30
2021-01-07,2,4582,14651,161
2021-06-20,14,3000,10601,376
2020-10-20,26,4406,868,471
2019-05-15,21,1227,11454,67
2019-11-14,20,2774,1731,415
2021-06-19,15,4964,6942,100
2019-08-22,21,2679,11458,83
2020-03-15,24,2793,2215,265
2020-02-05,2,4867,6967,150
2021-04-08,6,254,11698,281
2023-09-03,25,3932,10530,211
2022-06-23,17,4590,11824,323
2021-05-11,10,2137,10851,176
2022-03-31,9,3823,718,402
2022-04-19,30,4770,5053,446
2020-09-10,14,2029,13955,51
2019-06-17,23,2717,8588,294
2023-10-04,16,2731,10967,34
2021-04-05,27,1278,9072,439
2019-11-14,6,1482,13246,181
2021-03-02,15,1205,9728,352
2022-06-04,29,185,2896,386
2019-07-19,12,446,8570,445
2022-01-19,5,586,2141,45
2021-08-04,4,2335,2175,115
2021-02-23,21,357,3407,80
2020-11-12,23,3415,4773,88
2023-07-13,16,529,6362,406
2020-10-25,27,2323,8175,181
2020-04-19,29,2306,2142,229
2019-06-14,11,3359,13223,137
2021-01-31,28,1724,2868,459
2020-05-08,16,102,12099,380
2022-10-17,30,1130,14469,420
2020-01-05,25,1778,586,308
2022-01-22,6,1507,12560,270
2022-04-03,19,3635,5945,308
2019-04-11,8,2379,3471,115
2022-08-24,18,4910,1999,352
2019-07-12,12,689,11021,62
2023-04-01,16,3062,2576,126
2021-03-24,14,4053,5485,361
2020-08-15,16,982,5703,71
2020-02-27,30,2771,5030,257
2023-04-27,26,1640,9097,368
2020-06-02,18,3064,7322,81
2019-06-01,12,3997,6602,453
2023-04-13,14,3764,9231,188
2021-12-06,28,2891,6929,471
2020-06-30,2,306,1919,361
2022-04-30,18,780,3848,342
2019-07-02,13,566,4823,369
2023-01-27,29,4048,8114,189
2022-05-15,18,2356,5500,480
2020-08-28,29,1093,12803,114
2020-09-06,7,2802,12951,327
2020-05-02,30,4593,4531,380
2021-05-20,14,215,7632,320
2019-04-16,13,3204,3567,357
2020-07-11,19,4413,5911,183
2020-09-01,14,2147,14768,57
2019-05-01,6,2755,6069,491
2021-07-02,22,2750,3628,337
2022-02-17,13,448,7025,343
2019-10-18,30,4220,13875,307
2021-05-02,11,1673,1049,203
2021-10-01,27,4549,13537,479
2023-04-19,19,1437,6825,290
2022-12-30,29,396,3225,215
2023-09-02,14,1391,4706,309
2021-09-14,11,3088,255,274
2021-02-19,29,2903,712,258
2019-11-03,24,4612,13922,266
2021-05-10,14,4617,10175,310
2019-11-01,21,2060,1676,478
2023-09-01,28,3297,8132,437
2020-02-28,27,2143,2802,232
2023-01-13,4,4217,5886,299
2021-05-05,2,381,2025,281
2021-04-29,11,4929,11780,256
2022-11-24,26,4476,8943,407
2019-12-09,18,3814,1233,328
2020-11-12,9,2685,9663,459
2023-06-05,30,3048,2966,12
2021-05-12,15,1947,12468,496
2020-08-29,12,2035,10717,37
2022-05-09,12,1298,11575,397
2021-07-10,17,3673,7580,26
2019-04-05,7,3834,8654,77
2022-03-09,22,2460,10057,488
2023-02-05,11,1547,6839,307
2023-12-20,29,267,7572,396
2023-10-12,25,2573,12151,241
2021-11-20,27,423,9763,139
2019-03-11,14,3944,13195,192
2023-06-13,29,3363,1277,273
2021-03-11,23,840,5095,144
2021-11-26,30,4127,12621,379
2021-02-28,19,4492,12934,214
2019-03-18,22,4589,4878,78
2019-12-08,19,2722,3199,301
2020-12-02,16,3916,6137,353
2019-12-14,19,1114,8118,449
2022-04-13,3,2771,11429,19
2021-06-03,26,4914,1916,433
2023-03-25,22,3788,10074,88
2020-06-02,21,2955,10719,376
2022-09-29,13,930,14204,93
2023-03-11,4,4785,5524,171
2020-07-29,3,2420,9489,321
2023-07-18,4,2880,7741,203
2021-01-14,2,4751,3083,89
2021-06-09,14,1742,3353,438
2021-03-27,4,2329,12466,297
2023-04-26,30,3540,13807,333
2023-12-23,16,2322,4040,388
2020-09-17,18,3793,11022,157
2020-07-29,8,4200,7671,182
2021-07-02,3,1055,13198,328
2022-07-16,9,2578,468,430
2020-05-03,7,1016,9798,374
2020-04-02,8,2417,2037,124
2022-07-08,2,2431,9944,194
2020-06-06,8,1286,7437,238
2022-05-05,14,433,2540,253
2021-01-03,19,600,14593,62
2023-02-21,6,3265,11955,372
2021-03-04,30,3299,11851,321
2022-06-10,14,2120,6274,272
2022-07-16,17,1641,7223,55
2020-02-10,5,4271,7134,350
2019-09-05,28,1519,14785,358
2022-06-22,19,1235,12955,58
2020-04-09,29,3976,14188,417
2022-09-15,21,3678,5116,311
2022-06-15,12,4136,361,58
2023-12-10,11,3551,4960,177
2022-12-09,10,2577,8354,405
2023-05-10,25,1251,4963,234
2022-06-30,18,747,8838,467
2021-02-26,20,3153,1251,191
2019-02-11,5,4935,12475,145
2022-08-12,22,4886,9769,140
2019-02-01,11,3697,5735,267
2019-01-29,24,4865,8096,340
2021-04-26,6,2251,2221,469
2022-07-30,13,1136,6296,354
2023-10-24,15,4652,773,419
2022-07-12,22,1691,13443,47
2021-01-26,24,756,12322,367
2023-05-28,16,1430,1465,36
2020-11-04,25,4158,1314,121
2022-02-25,2,1067,10074,385
2019-05-27,7,878,7327,200
2020-01-11,24,284,9324,385
2023-10-04,30,1417,5880,116
2021-11-30,26,4476,3302,121
2023-01-11,8,4952,1014,264
2019-11-15,21,3768,9582,217
2019-11-24,3,3402,6837,267
2023-10-31,13,4414,4854,109
2019-07-03,23,4423,13867,183
2021-06-05,26,3797,6430,412
2022-05-21,24,2432,3414,381
2022-11-06,12,3047,1716,306
2023-06-23,21,2412,7833,141
2023-08-10,15,4166,14284,277
2020-04-01,18,2221,4577,295
2023-07-06,15,4545,4929,479
2023-04-06,30,327,7696,445
2022-10-08,21,809,10701,211
2022-01-10,16,1335,13621,118
2022-08-23,8,1819,10542,440
2019-01-29,24,1744,5291,462
2022-02-16,22,2969,4498,409
2021-04-15,28,829,12145,461
2022-04-30,12,4308,8241,324
2022-05-29,12,4876,2737,124
2023-03-06,8,2377,1958,447
2021-04-14,13,2653,6248,151
2020-10-28,4,1398,9955,278
2020-06-03,15,2394,14067,324
2023-02-21,14,4492,2019,382
2020-05-01,13,4753,12238,314
2019-11-17,22,3812,4934,157
2019-12-27,20,1725,1545,204
2022-08-29,7,1725,952,242
2023-05-02,28,4830,4926,313
2020-04-26,30,3749,6125,114
2021-01-20,22,3611,11407,347
2019-02-08,18,1055,5743,453
2019-06-04,15,2937,2869,308
2023-04-24,4,2583,1519,257
2019-04-01,17,3077,14186,171
2020-05-06,26,3687,4835,351
2023-06-10,11,1864,4734,467
2022-11-14,11,3266,258,120
2019-11-07,15,155,11818,141
2021-10-09,21,994,4287,279
2022-04-29,15,2635,7981,115
2022-11-21,12,526,13006,24
2022-09-16,5,2485,10408,149
2019-03-10,23,3830,7892,180
2022-03-10,10,2574,8275,388
2022-06-11,27,3789,3936,348
2020-05-13,6,3433,1072,273
2019-01-14,6,4888,6730,489
2019-05-15,14,1944,11814,462
2021-03-14,11,960,11284,149
2020-04-02,22,2842,12174,274
2023-05-14,17,4500,5659,413
2022-08-25,10,3239,10443,313
2022-08-31,23,704,14310,24
2020-05-30,13,4333,8996,71
2022-09-23,30,3205,9295,71
2021-10-29,11,1116,4187,117
2019-03-13,2,1123,9181,497
2020-07-29,25,4473,5637,480
2019-01-22,4,1182,5466,486
2022-11-13,18,3748,4684,321
2020-01-29,27,2649,6174,242
2022-06-19,16,3261,1362,153
2022-01-22,8,2104,10941,80
2019-08-10,26,4295,1849,32
2023-05-19,29,222,11202,110
2022-01-18,10,1254,9016,258
2020-11-19,26,2033,6266,37
2022-11-07,13,1464,9948,244
2020-03-18,25,3666,10229,38
2020-05-16,9,4593,609,227
2019-09-21,17,200,10184,156
2023-02-01,15,3296,1513,156
2019-04-03,12,4452,11634,101
2023-01-08,6,3923,8507,310
2021-07-30,30,4860,3942,295
2022-03-03,4,4314,3148,479
2022-08-12,1,4004,3724,347
2019-01-27,4,2322,6873,125
2019-10-24,19,4287,2713,147
2020-11-06,24,2078,13313,141
2019-03-20,21,1866,8598,457
2020-06-26,9,213,6067,225
2023-05-13,28,3326,13434,339
2019-04-22,29,1552,11542,122
2020-09-16,8,4493,3557,452
2023-11-18,18,4673,9765,385
2019-08-06,21,2258,9762,58
2022-04-03,4,624,10825,378
2022-08-09,16,2926,13798,487
2023-11-03,15,3860,7490,177
2021-07-22,29,4586,2090,351
2023-07-30,15,2922,2008,116
2020-10-17,8,2207,3077,190
2020-11-02,11,2173,14702,454
2021-10-27,24,1993,9279,157
2020-07-10,3,1468,8269,452
2019-11-03,24,435,2854,478
2020-12-08,9,3209,11568,109
2021-11-03,6,4102,8427,387
2023-10-11,13,3290,11958,147
2021-10-26,1,2011,1650,49
2021-11-29,16,982,13628,391
2021-08-07,19,2978,4522,372
2023-05-09,30,1086,6897,197
2021-01-25,4,3241,13107,282
2023-05-12,8,1673,6876,396
2021-12-14,15,1126,7966,207
2020-01-18,15,4145,2325,360
2019-08-19,24,3755,7453,148
2022-12-29,6,2297,2452,452
2020-05-20,10,4737,3663,370
2019-08-08,27,2564,413,483
2021-02-20,21,347,6870,449
2020-02-04,4,1571,3278,134
2022-05-24,23,1843,1599,251
2020-01-04,18,4690,14634,372
2021-04-08,26,3873,3274,408
2019-10-13,26,4326,11692,177
2019-03-17,11,1293,14931,159
2021-02-11,2,1919,8454,56
2022-01-19,11,4180,10536,311
2023-04-21,22,2933,606,305
2022-12-23,12,3661,14339,283
2022-08-14,12,2498,8778,486
2020-11-29,11,4238,9612,213
2019-01-17,22,4358,10569,497
2020-04-29,13,3012,9461,12
2023-08-28,18,1790,2290,120
2019-02-01,10,1484,6214,31
2022-10-21,28,1410,14610,65
2021-07-20,16,4227,13383,131
2023-04-06,30,882,3975,467
2021-10-24,30,2520,4261,473
2019-03-22,16,3868,7752,282
2022-06-05,1,3174,7398,443
2022-09-17,29,3275,13046,275
2022-07-30,12,720,3088,433
2020-08-09,8,1317,615,228
2022-08-02,15,1269,14339,267
2020-10-16,6,4076,1487,440
2022-11-30,26,253,5664,30
2020-11-24,6,179,6409,246
2020-02-16,28,448,4775,142
2021-10-14,2,3549,14300,229
2020-08-08,20,3125,11233,151
2023-12-30,29,4421,3155,470
2019-08-06,4,3194,7376,83
2021-02-01,20,2934,8296,53
2022-05-08,2,1404,2482,292
2021-07-27,15,966,1774,180
2019-06-21,12,204,12452,64
2020-10-25,5,3747,5047,146
2022-07-21,15,574,12672,411
2023-01-22,4,2116,1177,319
2020-02-21,1,2662,4733,290
2019-07-04,5,3585,14015,184
2021-04-02,8,3383,14462,360
2023-08-09,5,3183,9600,362
2019-03-09,25,3852,3365,276
2022-10-16,5,2250,5103,301
2021-12-08,25,3984,10546,43
2023-05-02,19,4525,1751,107
2020-06-16,27,1606,14771,111
2023-12-31,13,2369,7374,106
2020-05-28,26,900,6998,398
2019-04-13,25,1884,3796,68
2023-05-17,8,1486,1722,300
2020-12-03,29,368,14391,211
2020-05-15,26,1467,7411,405
2020-07-15,29,4081,450,424
2020-01-01,24,2309,7520,450
2023-10-19,7,4251,14731,394
2021-06-11,3,1585,8289,213
2019-10-23,30,3908,9262,310
2021-10-02,25,3745,9568,461
2019-08-12,4,2894,9349,226
2020-06-30,10,2394,8765,356
2022-10-21,1,1253,3398,163
2019-02-19,17,4131,9460,200
2019-10-13,13,690,12183,466
2021-09-27,6,2318,8965,72
2020-10-26,12,2157,5233,463
2020-02-15,7,1718,6042,230
2023-10-22,20,243,14251,145
2020-07-29,18,174,13787,473
2020-07-13,23,3759,769,304
2023-04-10,25,3099,8662,160
2022-08-18,11,1883,6005,161
2021-07-02,6,4152,13315,184
2022-12-07,20,437,9621,325
2020-07-01,27,3502,3930,147
2020-11-13,19,2084,6268,130
2023-07-17,16,1762,8854,10
2023-06-24,1,3553,944,64
2022-01-06,4,2916,13795,300
2019-01-08,25,1606,13915,344
2022-05-04,9,387,14905,398
2020-10-24,21,2948,12022,426
2019-11-28,16,1838,2484,21
2019-08-08,9,339,9632,286
2023-02-25,11,2736,8829,52
2020-05-11,17,3170,6858,251
2019-07-09,8,2038,5759,131
2021-10-09,20,852,5992,270
2019-12-16,10,4795,3140,120
2021-03-16,4,904,3908,359
2022-10-06,1,4245,1585,466
2020-08-14,27,4029,1454,282
2019-03-05,5,1597,3289,470
2022-01-13,11,3403,6713,293
2020-12-24,25,328,5895,157
2021-08-07,8,2380,12955,409
2019-06-12,15,341,9215,419
2022-01-02,9,1354,858,240
2023-02-07,12,2449,2796,57
2020-10-04,13,3003,10246,308
2021-06-02,19,3680,3613,499
2019-12-31,27,3773,6467,225
2023-10-07,26,3627,9617,475
2021-11-01,24,531,11124,348
2020-02-21,28,4713,7803,264
2022-03-30,18,4850,5753,321
2021-01-18,11,3778,8943,138
2022-03-04,21,4188,4575,33
2023-04-18,19,3097,10807,437
2023-03-26,3,4783,12993,102
2019-01-30,2,1356,3496,10
2020-07-09,7,3408,1037,143
2021-09-06,28,4086,221,326
2023-08-22,12,4425,7162,443
2023-09-02,10,2972,11299,296
2021-07-07,21,2903,7893,491
2023-03-27,3,1337,4885,273
2019-04-01,24,2513,14463,492
2023-08-19,28,849,9057,84
2019-08-01,7,4412,4208,444
2022-04-18,16,366,9471,333
2021-10-19,19,729,5124,95
2019-02-24,17,2883,10510,122
2023-10-21,16,4455,11695,417
2019-08-12,13,949,7136,32
2021-10-16,10,192,7063,306
2020-07-29,15,2321,7483,287
2023-10-21,5,4235,14587,316
2023-01-13,4,659,14626,493
2019-06-29,22,2260,847,370
2021-07-04,13,1993,13376,198
2020-12-27,16,2361,9544,454
2023-01-21,5,2719,7518,197
2019-02-26,15,2755,2577,16
2022-03-17,4,2809,9339,387
2023-07-12,27,2629,6658,19
2020-04-02,20,259,8444,430
2023-08-13,20,1156,6801,278
2021-08-20,19,3027,14101,204
2023-07-12,30,4965,9261,57
2020-10-06,8,2454,12201,343
2019-04-30,15,2006,12667,355
2023-09-23,13,2034,10621,435
2019-04-14,12,3030,5615,331
2023-01-17,13,680,10177,164
2021-08-15,23,3053,13736,41
2021-02-24,13,1672,3835,414
2023-06-03,17,2358,14041,54
2022-08-06,21,342,10881,388
2019-11-24,7,2862,2588,20
2020-05-05,17,159,4922,297
2022-08-17,2,1255,8359,141
2023-03-28,16,3347,11464,429
2020-01-28,3,1719,2018,453
2023-01-15,12,4277,9794,426
2021-10-10,27,1796,14578,33
2020-08-16,9,4617,10042,24
2023-05-02,13,778,1505,127
2022-05-27,12,3494,8035,290
2020-11-06,13,2149,3232,204
2023-04-22,5,3991,6415,476
2019-10-18,8,4477,6018,329
2023-12-31,15,2353,10624,184
2019-07-16,7,464,11307,52
2022-09-02,14,2836,7461,437
2019-02-22,26,2350,11128,93
2019-08-09,14,2921,4187,333
2022-07-03,25,4058,2751,330
2019-01-06,12,386,11327,345
2022-08-28,26,2320,7903,311
2023-05-15,21,4091,332,286
2021-03-04,22,2733,3189,174
2022-03-28,14,3755,6690,116
2023-10-27,21,212,750,258
2020-09-24,22,985,5707,23
2022-07-30,12,489,11795,434
2019-02-25,24,2874,10887,460
2023-07-26,13,3518,12239,473
2020-01-31,16,3776,4513,129
2023-11-05,14,2081,800,118
2020-02-05,6,2051,5155,78
2019-12-30,23,2703,5272,189
2022-07-11,10,3522,14124,213
2022-04-16,21,573,11385,221
2019-04-28,16,3302,5560,13
2021-04-08,28,2890,9503,396
2022-10-12,20,3757,572,15
2022-04-18,9,1475,10281,452
2020-01-20,25,3603,13873,297
2023-05-25,15,212,7880,272
2021-11-12,7,660,13219,258
2022-02-13,25,1262,8853,477
2021-01-11,12,4887,6131,172
2021-12-15,22,1470,2216,465
2019-02-01,30,1481,10144,280
2020-06-29,27,1144,8099,137
2021-02-17,24,4268,11851,428
2022-02-14,2,1487,5243,142
2023-07-24,20,4464,3089,426
2020-03-25,10,305,12049,492
2023-04-19,26,4511,10180,148
2019-11-20,9,3814,6063,401
2020-05-19,2,4420,1399,169
2023-09-27,11,1974,7208,292
2019-05-21,1,1415,13293,273
2019-08-31,24,2428,9967,156
2022-09-27,23,3804,14192,17
2021-02-14,16,2524,2386,406
2019-06-25,28,2697,6758,385
2019-07-05,8,3906,8306,315
2021-02-10,22,4754,402,140
2020-02-13,11,902,447,454
2022-12-01,12,4516,3279,92
2021-12-31,1,1406,762,292
2020-06-01,5,4419,7550,72
2021-07-25,26,984,11758,186
2020-03-08,26,184,14665,185
2021-07-13,24,1452,12759,409
2019-04-12,27,3635,8788,344
2022-03-18,1,2726,994,355
2023-01-05,28,177,2002,268
2021-04-13,27,4376,14470,137
2020-10-08,2,2544,262,32
2020-08-08,18,3482,11991,108
2019-07-26,28,4750,7877,186
2020-04-11,9,2705,14995,467
2022-04-23,20,3443,2958,22
2022-04-26,2,2007,667,288
2022-10-07,1,1737,1136,105
2021-08-21,15,1905,10947,397
2020-02-03,8,796,11865,251
2021-05-29,6,2923,5111,71
2022-01-15,11,1574,6451,340
2021-04-27,26,1697,11486,333
2023-10-24,5,3709,12599,391
2021-09-12,22,4172,5071,398
2021-12-02,1,1133,9571,281
2021-03-12,4,415,12315,170
2019-07-03,14,635,1072,446
2022-05-10,5,3015,9303,403
2020-08-14,7,2862,7429,401
2019-05-24,11,4631,13492,345
2023-04-19,12,835,4435,397
2022-02-08,14,4481,7296,362
2021-07-24,9,308,9297,165
2019-06-16,6,1161,2665,482
2021-09-16,29,3550,2291,152
2019-11-01,4,2240,13648,202
2019-02-01,28,268,11257,282
2019-06-14,29,2509,9802,114
2021-02-12,30,2711,7465,385
2020-05-06,16,3461,6422,218
2020-08-05,22,2302,992,318
2019-01-15,13,2720,2118,421
2019-02-22,11,1923,11742,244
2021-01-31,19,4003,4389,458
2019-11-23,6,4044,855,168
2021-10-19,30,3822,7164,217
2019-07-29,20,3313,7827,228
2021-07-17,7,4448,3768,346
2020-04-05,8,990,8780,433
2020-07-11,11,1920,7957,272
2022-02-17,20,2911,3968,93
2019-06-02,6,2360,11401,320
2020-10-10,18,1894,1066,340
2023-12-09,9,1433,8844,15
2023-07-08,13,167,13830,85
2020-03-03,6,4645,12874,97
2020-11-03,26,1400,13835,474
2021-10-17,9,3662,1335,270
2020-08-12,29,1653,5693,178
2023-11-23,29,3814,515,460
2023-07-19,4,4516,3419,197
2022-04-10,3,1227,1919,48
2021-06-12,10,396,10651,326
2020-03-17,7,3439,8280,465
2023-12-09,22,174,5144,237
2021-04-23,2,3571,14051,277
2020-02-27,7,4493,3484,221
2020-01-11,27,3200,2118,416
2019-03-12,17,2057,1732,264
2021-04-02,13,1875,6572,112
2023-08-27,11,2857,7341,321
2021-06-24,9,2479,603,55
2020-09-17,13,586,5747,275
2021-07-17,8,2559,11044,190
2020-03-27,4,962,5413,344
2019-08-26,30,2392,534,314
2022-01-15,28,1419,9792,442
2020-11-10,10,4045,9707,97
2021-10-22,21,2413,6376,421
2019-06-06,27,4533,4378,27
2019-09-03,10,1224,13854,396
2022-06-29,27,321,1813,86
2019-04-18,3,3895,10683,304
2023-03-25,22,3333,11892,372
2021-08-01,9,1873,14959,160
2022-08-23,13,3070,14691,133
2021-12-29,28,819,9254,399
2019-10-04,8,3402,12293,411
2022-06-08,17,2796,7138,466
2019-11-04,1,1508,1963,405
2021-02-22,8,1298,4807,303
2023-11-23,22,4842,3934,252
2019-08-03,30,583,5101,221
2022-03-13,27,1086,4900,264
2019-03-07,12,2661,8410,92
2019-08-24,1,3053,7941,202
2023-04-21,19,144,5263,260
2020-08-09,21,3252,12157,337
2022-01-26,24,4965,12990,201
2020-10-29,22,1762,5507,423
2020-12-02,13,2858,11660,122
2021-04-10,2,4392,2449,85
2019-10-08,17,4938,13007,298
2023-04-15,7,2205,1940,407
2019-09-03,29,3204,8105,37
2021-12-04,8,4183,3637,468
2020-04-12,30,2120,12138,300
2021-03-28,29,1401,11534,298
2019-02-23,29,2219,11909,398
2020-06-02,10,2532,11322,58
2020-06-29,4,1043,14677,321
2020-10-29,12,691,3402,340
2020-02-08,8,3080,10171,264
2023-04-28,1,1393,3224,375
2020-04-01,16,3644,4311,149
2021-08-30,20,2203,7440,334
2023-05-22,1,1062,6101,217
2019-07-26,3,3949,2687,414
2019-03-20,13,1894,4675,363
2022-02-26,10,654,260,159
2023-04-29,8,3147,2904,227
2023-06-06,17,3701,9804,445
2022-08-29,21,4412,13169,43
2019-10-02,9,776,14060,175
2022-10-08,18,740,12812,150
2022-05-12,29,1844,9580,173
2019-11-05,23,2634,5326,52
2022-02-09,5,2697,12297,456
2019-03-23,12,1790,4748,20
2019-04-08,14,1248,2559,480
2023-12-23,3,1818,13910,296
2023-09-13,2,1413,12523,336
2020-10-27,5,1133,8048,12
2021-10-11,12,4506,8545,66
2022-10-10,17,866,1036,444
2019-05-25,24,904,8963,277
2022-06-21,23,4894,12450,469
2021-07-08,30,3045,723,19
2022-02-26,24,1596,5522,295
2021-05-31,22,2803,2578,379
2019-06-05,2,3126,6905,133
2020-01-05,3,3234,10693,460
2023-06-16,20,2729,5924,425
2022-09-16,7,4088,12405,391
2020-11-19,18,455,2533,174
2020-04-25,9,3568,2341,459
2023-03-23,20,4694,2350,387
2021-12-14,13,4877,776,243
2020-08-17,12,2063,258,283
2023-01-19,7,3127,8603,323
2023-10-07,28,114,1154,480
2021-08-16,8,884,4916,305
2019-07-10,20,2183,11076,119
2019-10-01,1,4681,10543,58
2020-11-25,28,4963,2251,416
2023-10-05,10,2684,13378,198
2019-06-02,20,1440,14472,255
2019-01-18,5,3853,10147,148
2020-07-04,5,2287,10874,117
2019-12-02,27,826,4568,390
2020-06-29,19,1886,11651,170
2022-10-04,13,399,3399,128
2020-11-14,22,2924,14945,67
2023-07-02,22,802,5471,313
2020-04-08,30,4375,14066,447
2022-04-27,8,435,11275,405
2019-05-09,26,3436,12380,54
2022-02-15,1,1014,11629,34
2020-08-11,13,3218,3153,485
2022-08-10,25,4064,2255,51
2020-01-24,24,2358,14788,358
2021-12-11,4,4744,13717,197
