Date,Employee_ID,Store_ID,Sales_Amount,Target_Amount
2022-01-05,85,74,1093.7,5014.45
2021-08-13,211,65,3654.33,5701.92
2021-10-15,296,21,1865.77,2270.87
2019-11-09,16,39,2320.74,2825.5
2022-03-23,397,90,4641.03,3023.04
2022-03-28,20,24,2055.71,3641.84
2023-09-25,8,33,3861.49,1274.86
2019-11-17,19,68,3584.35,1504.8
2021-06-10,217,53,1986.85,4838.91
2022-08-27,354,22,1315.19,2351.95
2021-07-27,53,72,2573.37,5792.38
2021-07-31,136,8,4119.38,2136.17
2021-05-04,172,97,1519.18,1345.39
2022-02-13,353,79,2049.38,5378.42
2022-07-06,82,91,4225.76,1521.43
2021-04-01,321,85,2844.7,5975.5
2019-01-06,352,11,3905.02,2690.99
2021-02-19,272,85,1126.16,4946.51
2021-09-28,34,18,1431.17,2419.32
2020-09-11,325,35,753.47,1175.07
2022-11-22,55,86,4803.66,3191.0
2022-03-31,250,51,626.77,5553.67
2023-10-29,279,70,1321.21,5500.54
2020-06-19,235,85,1232.13,3605.36
2023-02-27,17,7,2416.77,3397.62
2020-08-09,93,63,3306.0,5109.28
2019-05-06,174,12,3662.94,2734.7
2022-09-21,26,56,2289.4,3974.51
2019-05-15,355,39,3523.49,5770.72
2023-09-05,237,39,1230.01,1814.45
2023-03-22,178,84,1328.55,5556.04
2022-09-05,183,69,4294.21,4673.63
2020-07-17,270,21,2875.48,4821.88
2020-09-17,274,20,3348.74,4124.2
2020-03-26,184,14,2319.58,5209.04
2023-01-28,365,80,2372.78,3343.66
2023-11-27,219,56,553.31,5330.57
2022-07-20,255,20,2130.0,3598.17
2020-01-29,203,42,1545.18,4879.26
2019-07-24,132,32,4861.16,5790.13
2021-06-28,171,85,2931.37,4113.44
2019-10-18,39,86,4898.84,2988.34
2020-11-19,348,91,3475.06,4671.14
2020-09-21,63,22,1673.77,5614.4
2019-10-04,196,19,647.29,2769.11
2021-12-30,2,72,3965.85,5929.93
2019-09-22,10,28,2983.06,4743.93
2022-02-04,41,68,1881.31,5807.7
2023-05-13,246,79,3577.36,3080.04
2023-04-04,18,86,2373.04,1388.08
2023-10-15,87,66,3435.04,3908.36
2019-02-15,124,54,1119.43,1240.93
2019-08-25,391,19,3861.95,5643.92
2022-02-24,120,65,1197.56,4599.03
2021-11-22,36,49,893.64,2722.98
2021-03-23,3,14,4167.62,5268.59
2021-03-12,389,12,2137.1,1803.74
2021-05-02,157,14,3268.73,3600.87
2021-08-26,30,78,2490.1,1413.59
2023-06-11,29,15,2533.7,4743.28
2022-05-12,246,45,4359.45,4109.12
2023-09-18,319,85,977.56,5577.88
2022-09-07,305,77,1881.99,3864.99
2021-05-25,337,18,4781.07,4618.66
2019-04-08,153,69,757.94,2235.21
2021-12-27,204,6,2613.58,1074.4
2023-07-14,308,73,2938.43,4089.95
2020-06-21,291,23,2860.97,4708.24
2022-03-07,110,46,4284.83,2981.17
2021-02-14,26,6,2831.82,2470.12
2022-03-09,341,53,650.74,1163.78
2022-02-25,187,69,1406.29,3573.02
2020-09-04,47,89,1833.65,4359.04
2023-05-13,384,35,1747.56,4268.92
2021-02-11,115,64,1136.38,4867.05
2023-03-06,41,72,719.26,3663.1
2019-03-05,43,22,3264.48,3201.38
2019-05-10,145,64,1620.71,1420.86
2021-01-16,338,70,636.7,3682.51
2023-12-27,180,70,3449.76,5862.2
2021-12-27,167,8,1209.77,5627.61
2022-11-10,262,39,911.21,3621.72
2023-02-03,90,62,3101.48,1047.13
2020-01-08,10,60,4913.81,4017.84
2022-11-19,359,8,3469.37,3579.1
2022-08-11,382,45,3315.18,3387.97
2022-08-04,374,46,3571.69,1809.54
2021-03-07,36,76,3381.01,1708.04
2020-12-02,393,20,3120.12,4192.1
2022-07-16,221,40,3062.56,1746.05
2022-09-21,159,42,1809.51,2017.31
2022-09-05,391,35,760.01,2770.54
2023-03-04,174,92,1562.91,1417.57
2021-12-27,224,92,4024.19,2520.35
2019-01-12,109,18,2392.54,5143.3
2019-11-29,148,50,2451.55,5702.93
2022-05-29,210,54,4356.19,5293.56
2020-12-22,65,48,4714.66,1428.18
2020-10-28,336,52,4748.89,1815.72
2019-07-04,275,51,3399.96,2410.8
2021-11-10,318,86,3711.38,5625.03
2020-04-01,15,49,2359.49,3635.52
2022-08-23,55,12,4067.48,1140.54
2020-08-07,318,43,1057.41,1861.88
2022-03-19,67,72,4821.01,4778.53
2023-06-02,258,52,1406.54,5692.46
2023-10-19,186,65,840.12,3923.0
2023-09-25,107,37,1700.77,2219.05
2023-04-06,5,72,3519.91,5396.21
2023-09-27,105,3,3956.44,3317.85
2020-09-25,11,9,1907.81,2216.12
2019-09-25,235,32,617.27,5147.43
2019-12-30,245,72,1617.48,2464.09
2020-04-16,148,44,1721.65,5026.26
2021-09-12,115,33,2584.25,5189.85
2021-09-24,306,30,1261.55,1139.55
2020-09-21,220,14,4801.04,5370.46
2019-04-21,231,90,4030.66,3717.17
2023-01-17,250,15,3692.26,5490.21
2019-05-09,57,30,2408.42,2115.27
2023-04-10,169,47,2462.69,1426.19
2019-03-17,67,15,3482.39,1223.52
2021-05-24,212,52,546.53,5559.22
2021-05-18,174,12,4777.39,1900.66
2020-07-11,280,78,2227.09,3325.14
2019-01-21,113,89,2302.2,5914.99
2019-07-08,226,58,4560.47,5240.84
2023-06-17,170,3,3382.09,3069.87
2021-04-25,388,30,3841.43,4177.12
2021-06-07,326,91,1946.67,4118.89
2023-03-04,186,24,4497.56,1469.37
2019-06-16,323,34,3820.43,4627.71
2019-06-02,27,67,2466.83,2175.58
2020-05-13,319,75,4108.26,5564.81
2020-10-09,133,41,4675.25,5934.1
2022-01-09,15,36,2354.77,4573.65
2019-11-14,270,15,1971.29,3148.65
2023-08-05,399,16,2334.45,4418.56
2020-02-02,69,80,2716.14,4401.46
2022-06-07,380,29,1594.28,5321.09
2023-06-24,248,62,1669.83,2357.99
2020-04-14,159,73,591.2,1749.57
2022-01-26,24,93,2206.56,2444.36
2019-03-13,115,13,3759.24,4433.84
2019-11-09,305,36,1310.7,4613.92
2021-12-17,363,1,1271.9,4617.53
2019-09-18,133,13,1147.64,3592.45
2019-11-03,248,65,4398.07,5888.65
2020-06-07,2,11,643.74,1403.33
2019-08-28,305,65,3816.18,1516.67
2022-01-22,342,30,2752.44,4293.19
2022-10-24,81,86,4094.35,1344.95
2019-04-04,399,32,710.61,4353.02
2021-07-05,79,56,1817.22,2994.06
2021-08-20,149,9,3245.63,4562.52
2023-06-18,33,9,4504.03,3087.31
2023-04-06,29,34,3337.23,3988.77
2019-04-18,58,11,1949.75,2752.79
2023-12-11,147,26,3586.86,5246.15
2021-06-19,88,36,4447.9,5471.68
2022-08-11,223,31,588.7,2546.15
2023-02-02,221,50,1783.82,3046.03
2019-01-04,327,75,1402.77,2508.38
2021-08-31,180,72,3011.03,3439.34
2020-03-04,306,51,2281.5,5266.57
2021-02-24,202,27,1142.17,1231.15
2023-01-02,289,97,792.24,3953.01
2019-09-29,296,56,1178.04,1777.11
2021-09-06,159,39,3762.06,5432.48
2020-08-12,181,76,4697.97,3810.27
2022-11-07,128,99,778.53,1689.04
2020-12-02,285,89,3015.88,3216.57
2019-12-07,123,84,4912.65,1494.0
2019-04-04,390,88,4227.55,3596.92
2022-06-25,93,90,983.62,5471.28
2021-09-23,174,3,2769.85,4836.57
2023-08-02,60,46,2392.61,2749.52
2022-09-29,179,50,3697.91,2687.92
2019-07-15,193,2,1119.24,2419.6
2019-09-03,355,53,4086.4,2532.37
2021-10-15,340,62,1744.02,1550.89
2020-01-02,284,64,956.63,4798.76
2019-07-13,385,88,2140.12,4528.89
2022-10-03,393,72,3240.25,5363.45
2019-06-30,185,5,4016.01,1095.49
2022-08-17,350,95,4720.49,2357.86
2019-09-22,47,71,2654.31,3837.44
2020-07-12,4,74,1045.07,2547.66
2019-01-10,296,1,1321.73,3225.91
2022-07-07,209,58,2462.15,3201.71
2020-06-26,70,79,2579.96,1294.4
2022-01-06,265,85,3235.75,1444.72
2021-10-14,264,81,2453.97,4036.05
2019-03-15,286,65,3291.58,3921.73
2022-10-26,296,14,3439.14,1542.75
2023-07-23,294,81,4912.1,5251.36
2020-11-09,57,71,1044.45,1776.29
2022-10-27,183,30,4280.92,4345.32
2020-05-19,139,1,4402.79,5435.89
2022-10-10,191,65,3554.22,4686.91
2023-09-15,223,62,3484.01,4863.41
2020-07-19,101,1,2470.5,3916.77
2023-08-20,175,20,3509.29,1097.51
2022-12-29,262,10,1523.48,5301.99
2023-01-08,91,35,4712.66,2375.33
2023-03-20,117,47,1157.23,2283.64
2020-07-12,96,41,1445.45,5325.07
2020-11-17,301,59,3486.35,2510.66
2023-07-07,12,29,2419.64,1921.54
2022-10-17,264,96,3481.61,3951.44
2023-07-15,400,44,2534.33,4014.61
2021-03-02,354,67,4880.38,4163.77
2020-08-21,45,13,3989.64,1828.98
2022-05-19,288,40,3224.73,1507.38
2019-01-20,20,89,3574.29,1907.64
2020-11-20,325,33,1718.59,4841.9
2021-12-24,295,48,3685.92,4911.98
2021-02-12,367,41,1597.1,1859.96
2019-11-12,98,80,1033.52,2137.28
2022-10-12,196,99,645.99,5928.03
2021-08-16,158,82,2762.52,2423.85
2020-06-22,258,15,2561.87,3479.64
2021-03-29,10,15,773.33,2853.29
2023-10-15,208,73,4445.08,5675.53
2020-01-05,100,61,840.79,2272.73
2023-02-19,74,40,2315.83,4433.65
2022-07-11,231,37,2033.77,2419.74
2022-10-18,289,46,4108.4,1603.02
2020-10-06,367,64,3460.33,5595.65
2022-08-25,227,60,822.1,2595.9
2022-01-21,311,51,1854.65,1619.55
2021-01-01,20,41,1100.51,3427.18
2023-01-24,296,47,2001.38,2769.34
2019-08-16,358,96,1494.02,1991.27
2022-09-06,389,44,4438.88,3648.56
2019-02-25,70,3,3884.23,2013.83
2022-05-18,53,87,4794.86,4214.59
2023-10-24,205,9,3023.94,4746.86
2023-01-22,113,77,3950.51,1770.79
2022-12-26,5,30,3084.82,5496.89
2023-07-02,9,24,4104.05,1380.31
2023-10-12,325,55,3409.26,3837.39
2019-07-24,270,18,3910.15,2279.34
2022-04-02,308,32,2361.3,3107.06
2022-09-10,12,55,2114.31,5724.55
2023-09-24,342,23,2278.55,5924.69
2020-11-11,221,60,3403.64,4554.69
2022-10-01,141,12,4591.66,5041.15
2019-06-18,335,8,1878.52,3167.6
2019-11-30,151,12,4080.32,1723.34
2021-11-27,258,55,3892.1,3986.08
2021-01-25,108,79,1762.14,1924.14
2023-10-11,242,70,1480.32,3613.25
2020-11-14,334,34,2951.73,2001.6
2022-10-08,395,87,1434.95,1667.23
2020-07-26,363,80,2315.81,4840.23
2019-04-01,163,36,1208.86,3305.36
2020-05-12,236,50,1834.59,1166.43
2020-06-18,62,41,798.81,4849.07
2019-08-26,362,42,2249.97,5509.11
2023-08-29,94,22,2881.45,2072.39
2019-01-19,15,48,4895.12,5668.61
2020-11-30,135,51,2622.19,4579.85
2023-07-01,172,71,935.83,1144.78
2022-01-04,106,68,1886.78,2937.21
2023-01-07,134,76,4537.04,4725.77
2021-10-07,42,67,1739.61,5043.25
2020-04-17,103,8,4823.61,2469.35
2021-07-12,86,23,1365.07,4983.96
2021-07-29,211,80,1341.7,5945.35
2021-02-15,217,61,1966.89,2782.98
2021-06-28,348,40,4840.86,5835.2
2021-10-20,361,1,1401.99,4279.08
2021-10-18,81,93,1477.04,2943.88
2022-05-14,83,16,1229.38,3736.95
2020-08-29,185,52,1538.45,2648.12
2021-05-28,126,53,2664.56,4948.79
2019-02-19,5,33,4782.07,3328.7
2020-06-27,267,44,1660.64,4101.3
2021-07-05,375,62,2433.53,4091.29
2019-02-08,395,39,2071.99,3747.46
2023-10-16,60,75,774.44,4576.12
2019-03-31,221,79,1960.07,3889.59
2019-03-27,304,98,4815.38,5922.32
2021-09-01,91,42,4784.58,3072.14
2022-07-02,142,57,3055.08,4379.33
2019-12-22,48,3,4140.38,4522.31
2023-06-26,135,29,1755.08,3288.95
2020-02-02,316,79,2348.99,2138.92
2022-01-30,115,16,4439.64,2921.52
2021-04-04,384,13,4126.06,2921.02
2020-05-28,306,71,1383.8,1290.12
2019-09-18,32,66,3867.96,1668.2
2020-09-16,400,5,1327.4,3594.74
2021-10-26,307,8,2156.88,3451.97
2022-04-26,197,99,1658.32,5880.5
2019-01-16,210,88,4816.47,2277.72
2023-08-02,158,42,3082.67,3933.54
2019-12-08,337,91,633.2,1170.58
2020-08-14,289,56,4569.79,3161.49
2020-12-12,27,61,2970.01,3229.42
2019-03-25,367,72,2610.04,1839.62
2021-06-05,59,40,1039.16,1251.78
2022-04-08,353,77,3358.87,1590.96
2023-10-14,187,98,2991.38,1966.73
2020-06-02,366,57,1037.78,5354.87
2020-03-15,80,52,1559.52,2480.86
2019-10-03,399,23,1426.74,3562.36
2022-06-14,400,61,3088.61,5929.24
2021-07-21,321,43,4736.73,2244.94
2020-08-10,177,79,4189.99,5121.32
2021-03-08,185,10,4341.95,1886.96
2019-09-23,37,35,2805.27,2960.82
2019-06-30,64,67,2973.21,1765.2
2021-08-11,201,81,788.59,4753.78
2019-06-28,79,86,3030.7,2106.02
2019-06-23,125,10,2278.66,5391.24
2023-08-12,111,75,1077.12,1021.38
2020-09-06,134,42,1435.94,3653.38
2020-02-02,340,83,3406.07,2401.16
2019-10-25,315,56,603.45,1969.11
2019-06-14,340,28,1304.79,3524.98
2022-02-21,227,99,2643.88,1442.42
2020-09-18,273,43,858.17,5712.2
2023-05-08,391,98,802.1,5184.67
2019-07-03,281,74,3002.59,1888.2
2020-12-09,120,9,4474.79,5266.8
2019-07-31,181,31,2787.38,5581.15
2019-10-30,88,70,761.73,2594.34
2020-11-24,28,62,2533.17,3669.38
2020-03-11,51,66,2044.96,2196.59
2021-07-01,356,59,2999.81,5794.87
2020-01-29,375,63,1736.13,5481.25
2019-04-28,356,99,1413.59,5362.92
2021-04-28,20,9,4164.24,5976.46
2022-05-28,311,68,1456.68,5556.29
2023-04-10,279,43,4451.49,5435.51
2022-02-02,55,29,4118.09,1018.46
2020-07-08,186,56,2200.69,4030.82
2023-06-24,312,13,3696.64,1359.38
2019-02-20,177,6,625.22,1568.44
2019-04-07,171,4,4258.04,5888.57
2021-09-01,176,12,3601.61,4967.97
2023-08-20,313,98,2331.93,1179.06
2019-02-12,156,95,4987.55,3599.98
2022-10-26,231,47,3153.46,5187.52
2022-11-28,383,26,815.82,3610.85
2022-09-05,272,31,2648.35,1611.35
2021-09-02,61,5,4455.76,1658.87
2023-01-09,284,83,1925.95,2132.78
2021-12-09,20,62,4761.74,4219.41
2020-07-01,256,100,805.23,1186.15
2020-04-18,233,93,4442.42,5649.92
2023-06-17,310,94,2530.23,3938.12
2020-07-02,147,69,845.13,4963.54
2022-05-22,151,42,1361.51,5970.29
2022-10-09,360,24,1357.33,4709.58
2023-02-04,231,11,3340.8,2473.5
2023-04-05,286,79,4690.67,3267.58
2022-10-26,100,60,4457.19,2585.91
2019-09-28,123,16,4377.45,2147.67
2020-08-14,286,44,3076.7,3417.24
2021-07-26,362,23,3069.69,2598.82
2021-06-10,386,45,2036.13,2770.55
2020-03-07,257,33,3957.28,3957.56
2021-11-27,63,83,1438.81,1035.71
2022-09-23,157,84,2743.78,2489.4
2019-10-13,211,43,739.03,5260.34
2023-06-17,276,65,3953.09,2332.16
2023-02-03,134,16,1945.06,3459.5
2020-09-10,154,42,3399.61,3172.14
2021-05-12,328,7,3668.28,5655.67
2019-11-22,13,40,3728.86,5479.02
2023-08-06,224,72,1704.19,2728.34
2019-02-21,298,34,2652.13,5986.33
2022-10-18,374,73,2105.45,1533.95
2021-06-21,316,41,2514.5,1735.98
2020-08-15,30,19,3960.63,4515.61
2022-01-28,24,58,2692.34,5773.97
2021-11-16,302,11,727.06,5411.99
2023-11-29,201,59,3110.25,3370.08
2022-09-09,310,25,759.95,2077.01
2020-10-19,162,58,4922.9,4406.72
2022-08-17,4,18,2136.72,1449.93
2020-08-23,43,96,1008.41,5062.97
2022-08-13,264,96,4409.33,2524.73
2019-12-11,334,91,3755.21,2982.63
2021-12-02,287,49,4865.06,5385.42
2023-09-25,145,64,1390.07,2867.78
2022-03-05,287,54,4813.55,3907.43
2023-06-16,130,79,2989.75,4075.68
2022-01-01,87,49,1888.98,5250.2
2023-01-12,34,13,1087.51,5844.24
2022-06-27,19,44,3141.35,3916.62
2019-02-21,33,18,3501.56,3887.14
2020-02-22,390,8,3786.25,3845.18
2023-09-01,172,97,4766.86,3278.78
2023-03-01,302,6,4723.4,1811.09
2020-12-22,176,41,4326.39,1978.5
2022-12-23,272,69,2849.72,5744.86
2020-03-10,25,89,1636.75,1308.75
2022-04-08,111,69,1276.27,5010.94
2020-12-28,243,63,2752.24,3944.82
2020-09-03,218,82,846.75,2714.7
2022-12-09,396,29,4607.73,2506.44
2022-04-19,367,68,4463.84,5466.14
2019-02-21,39,67,1888.53,1701.9
2021-12-23,133,41,3481.23,2395.38
2019-11-19,202,96,3971.99,3706.89
2020-08-16,120,100,3016.19,1719.15
2019-05-12,287,28,3375.93,5167.3
2019-04-17,195,38,2835.1,1485.4
2019-12-30,301,11,1309.47,3386.62
2020-08-28,331,8,1690.68,3073.23
2022-12-26,209,38,4150.51,3152.21
2023-09-15,130,87,3781.21,1814.6
2023-11-25,345,65,2458.49,3450.2
2019-06-26,253,62,4439.46,4016.92
2023-04-18,362,50,2888.57,2348.72
2022-10-29,231,19,2462.97,5536.22
2019-09-21,344,10,1732.14,1260.23
2021-08-25,342,53,2372.17,1969.17
2021-08-18,279,55,3831.85,4983.01
2019-08-08,337,6,2041.99,3771.09
2023-02-15,204,36,1663.75,4146.7
2022-05-27,272,58,3754.32,3164.67
2022-03-30,126,57,4005.2,5936.52
2023-03-16,234,50,1717.45,5655.09
2020-09-01,350,46,4282.57,2041.63
2020-12-22,362,46,4902.9,3864.03
2023-04-22,382,61,4648.22,2793.72
2023-09-27,378,91,4306.19,5537.57
2019-09-03,192,86,1434.52,3561.74
2019-02-07,327,99,4414.37,5434.12
2021-12-14,10,66,2953.01,2375.16
2023-07-09,329,3,593.8,2211.33
2022-10-08,64,24,2721.86,3681.82
2023-11-11,65,92,3636.29,2830.32
2020-12-06,96,95,2603.59,3410.38
2021-07-03,371,42,4874.59,1532.18
2021-07-09,357,87,4572.69,5131.58
2022-08-12,211,93,625.75,4380.05
2023-11-21,40,38,653.3,1055.48
2019-05-15,108,39,1799.03,3110.43
2022-04-04,77,98,3634.03,4402.73
2023-05-27,33,31,3668.69,2107.18
2023-03-10,142,62,4859.63,2850.16
2019-08-02,318,74,2856.83,5954.41
2023-07-03,262,93,1898.76,3799.38
2021-05-01,381,14,4098.92,1760.9
2019-02-10,89,65,3683.79,4053.54
2019-10-16,352,92,3648.79,5966.18
2023-07-13,221,76,4953.99,1586.23
2020-07-13,242,82,2924.84,4500.54
2022-09-18,102,17,2986.03,4009.17
2022-01-15,29,19,2250.76,4908.46
2023-09-09,143,51,2935.9,1464.82
2022-04-07,349,38,2768.21,5141.24
2019-04-17,265,3,1106.55,2557.32
2019-09-26,186,94,4600.74,5432.23
2020-01-23,332,80,4556.62,5381.88
2023-03-07,279,3,662.39,3813.09
2022-08-15,70,55,2046.17,4171.06
2021-03-19,99,100,3675.27,5167.8
2021-10-24,395,20,2326.06,5314.43
2021-07-03,106,47,4434.1,5683.5
2020-12-22,96,83,2610.58,1156.39
2020-02-02,107,57,3195.11,5739.55
2020-06-24,73,90,2338.36,5431.47
2021-01-21,61,94,2888.43,3900.81
2021-04-23,338,62,2111.18,3061.18
2020-01-01,329,74,1548.49,3602.35
2021-12-26,340,99,1850.25,2668.45
2022-10-30,316,90,1772.8,4969.29
2020-04-14,203,45,4957.27,4711.59
2020-07-17,86,23,3414.0,4219.22
2019-11-20,167,65,920.81,4966.26
2022-04-26,158,6,4391.37,1082.79
2022-07-28,131,79,3119.06,5654.96
2019-10-18,162,33,1172.83,4671.21
2021-07-06,355,55,1013.15,2232.44
2021-10-20,297,69,2515.92,5999.26
2021-10-18,232,10,3399.1,3994.17
2023-03-06,168,7,905.88,4243.72
2019-03-17,60,76,4842.64,3877.81
2021-06-08,33,14,1036.23,3433.87
2021-05-10,300,46,2347.05,3588.77
2021-02-10,82,56,1234.39,1467.95
2022-08-18,249,27,3863.02,3779.69
2023-03-03,314,42,558.48,4457.12
2021-01-09,123,19,3556.15,4981.61
2021-10-10,45,90,3992.01,5229.45
2019-09-27,175,100,2380.76,1749.79
2019-09-02,356,3,3182.16,3214.29
2022-11-24,137,5,4639.32,3272.7
2020-04-08,126,7,2068.55,1310.67
2023-12-01,146,98,2059.88,3863.49
2020-04-19,294,32,3326.91,3947.94
2019-01-31,32,50,1653.73,3727.1
2021-04-10,332,74,1459.34,5585.37
2020-05-06,126,51,4718.81,2059.23
2023-06-27,386,54,4114.12,1886.98
2019-07-10,216,65,3063.23,2162.71
2022-07-02,40,100,3012.17,1350.54
2023-11-15,245,65,3442.88,3289.6
2021-11-26,296,59,1974.89,2439.59
2021-12-09,343,22,4209.22,1432.17
2021-01-27,359,32,1979.63,4862.41
2019-10-20,357,37,2489.75,5273.4
2022-03-26,383,7,2211.07,3906.48
2022-12-26,196,99,1653.04,3384.85
2019-04-13,125,9,1096.62,2116.63
2023-08-18,150,39,536.74,3166.15
2023-03-01,250,66,2311.34,1949.8
2019-11-16,65,98,1943.49,5907.21
2021-10-10,249,80,2033.51,5344.39
2022-04-27,288,91,1272.3,4029.87
2022-10-02,392,96,4584.27,2847.13
2021-07-23,220,60,4315.87,2831.67
2021-02-20,277,10,3744.81,2097.19
2019-11-05,114,29,4216.52,2590.02
2021-03-27,314,87,2361.01,2925.89
2021-06-01,101,3,4157.41,5194.88
2022-04-16,245,28,2941.18,2123.19
2022-06-23,211,61,3960.85,3706.24
2020-01-11,301,41,2533.75,2243.87
2019-12-01,289,98,2709.92,3829.92
2022-04-19,397,3,4786.23,1341.22
2020-09-09,79,99,593.56,1523.73
2022-09-23,304,88,3987.29,1361.77
2023-03-04,133,51,3758.08,4123.82
2022-05-01,184,80,3186.01,3508.98
2020-12-11,127,24,3318.8,3701.47
2021-08-30,184,12,3867.43,3508.33
2022-12-09,203,26,2089.1,2349.07
2019-05-25,6,30,2426.2,1072.16
2023-09-10,122,69,2967.87,2954.3
2021-02-18,60,76,4514.63,2473.43
2021-04-07,92,87,3709.91,4897.4
2020-01-08,397,33,4393.58,1297.07
2020-04-20,56,2,2319.83,1070.39
2020-12-09,71,40,3885.59,5612.87
2020-01-29,194,47,2582.71,5431.32
2022-06-08,52,8,3127.74,3081.17
2020-02-04,352,74,3047.59,1362.68
2021-12-01,23,30,2781.97,4816.76
2022-11-24,262,17,3279.12,4743.62
2022-06-29,85,87,3500.61,1696.9
2021-11-18,45,79,4366.01,5609.8
2022-04-10,2,21,3237.68,2251.68
2022-05-15,19,54,4473.66,5832.7
2021-05-07,214,45,1584.27,5300.02
2023-06-02,167,29,1592.49,4871.56
2019-06-12,92,25,2020.44,1097.43
2020-07-27,298,57,3729.62,1375.99
2021-03-18,183,82,4617.54,4341.71
2021-09-21,391,100,4046.16,5433.68
2020-06-09,181,30,4085.42,3464.15
2021-10-14,293,99,4016.25,3496.39
2020-11-06,99,14,4601.48,4811.63
2023-03-26,63,15,602.38,2274.58
2023-12-23,76,93,1511.02,2817.8
2019-03-24,43,24,4905.77,3198.59
2019-01-20,345,55,4576.46,2010.98
2019-12-14,332,25,569.56,5236.51
2022-08-15,332,43,4483.41,2132.72
2021-07-14,128,89,1299.67,5184.29
2022-10-28,278,71,2773.6,5466.36
2023-10-29,300,30,2726.94,3533.53
2021-05-17,89,93,2207.79,1555.21
2020-07-21,309,17,2326.68,4119.79
2019-11-30,322,29,1494.85,2837.98
2021-02-25,371,38,1714.51,2892.28
2020-10-18,366,58,1891.51,3684.83
2019-01-28,105,11,4738.68,4450.74
2023-09-23,380,91,705.67,5169.34
2019-03-24,324,48,2199.57,1845.71
2022-03-06,67,10,2328.42,3265.38
2020-03-21,151,6,3554.22,2647.74
2021-05-16,141,87,887.04,1782.54
2022-08-05,162,25,4444.16,3592.68
2020-05-18,30,1,1483.75,4366.26
2023-06-03,247,33,4853.59,4489.92
2019-03-30,31,95,4659.5,1055.7
2020-06-30,241,51,2032.1,3335.83
2022-01-28,374,97,799.79,4864.18
2019-12-14,5,23,1001.52,2703.89
2022-11-19,200,84,1554.09,2375.25
2023-07-06,118,98,3416.95,2861.24
2020-01-14,130,63,2513.05,1214.34
2021-02-16,125,8,4145.68,2003.74
2023-06-30,226,18,4945.38,5046.28
2020-02-05,362,21,3193.4,5861.96
2022-10-23,284,31,1811.68,3655.7
2023-06-15,93,76,2114.64,5515.41
2020-06-30,306,9,4718.26,4364.63
2023-08-03,400,60,1554.37,4577.53
2021-05-08,362,33,4440.26,1747.4
2023-11-21,383,56,517.73,3616.34
2023-04-19,78,9,1731.86,4947.19
2022-10-22,115,59,1358.5,4112.12
2023-06-15,183,67,3341.11,1019.53
2019-01-19,170,39,1105.3,4200.69
2022-04-17,284,63,3449.33,4466.99
2022-11-05,167,28,2632.47,1729.26
2023-03-14,4,34,1358.37,2230.93
2022-04-03,239,84,3407.08,2877.74
2023-12-29,106,65,3808.81,1373.72
2019-09-15,266,77,3205.06,5848.0
2022-07-29,170,30,3054.97,5748.4
2021-06-06,50,61,4569.74,4028.71
2020-12-07,5,43,4914.49,3242.77
2019-01-21,74,57,4620.19,4823.07
2022-07-14,81,13,3419.34,4851.08
2023-12-29,158,14,4616.05,3901.31
2019-04-20,6,92,4688.56,4647.1
2023-08-06,358,89,2614.74,4052.17
2020-08-26,290,100,2248.34,4526.37
2021-10-01,254,86,1800.13,3006.23
2019-03-29,214,13,4572.46,3701.91
2022-07-27,388,15,3225.3,2329.22
2021-03-22,364,22,511.05,3548.55
2020-09-09,352,99,1793.07,3829.86
2021-11-13,150,61,3742.85,1255.68
2020-05-16,50,92,1850.19,2015.83
2020-02-24,35,17,4681.46,4287.29
2023-03-06,272,96,4463.64,1536.43
2022-02-26,395,39,2124.35,1172.2
2023-02-03,103,68,2793.09,3365.22
2020-08-21,294,74,1502.17,1759.51
2021-06-25,178,41,4718.68,3567.01
2020-08-22,249,30,3828.86,1331.11
2023-06-15,341,4,2955.94,5584.84
2022-04-09,229,18,3798.25,5728.72
2023-04-02,384,17,1744.68,4653.97
2020-07-04,145,66,3769.73,4305.24
2021-10-28,158,65,2133.46,3033.18
2021-12-22,42,54,3774.5,1343.28
2022-06-23,14,86,4821.51,2746.68
2021-11-13,104,28,2094.02,5642.61
2021-09-16,293,70,863.24,3818.67
2019-08-19,394,62,4645.31,5991.81
2023-12-08,250,48,796.56,5124.2
2020-07-13,137,25,614.52,4630.39
2019-09-20,92,10,1200.91,2998.62
2021-06-12,255,91,2985.31,2629.86
2020-07-02,356,2,3454.39,5876.27
2021-09-02,341,100,4283.96,1763.95
2019-04-23,177,87,1597.51,5415.8
2023-10-01,74,4,1922.45,1995.37
2021-05-11,196,73,869.59,2625.2
2019-04-05,134,7,1093.38,1290.31
2023-11-21,81,54,4565.54,2613.29
2019-02-08,41,70,4188.72,5258.27
2023-04-14,162,23,675.24,5358.74
2019-01-05,228,75,1133.9,3501.89
2020-02-13,325,91,4380.72,1189.85
2021-06-01,223,4,4773.2,1550.79
2021-03-06,120,77,3735.5,4776.47
2021-05-29,264,36,1554.1,1570.39
2019-08-28,346,42,2529.86,5424.47
2022-02-19,74,43,664.75,3770.33
2021-03-19,18,74,882.42,3563.58
2022-07-02,189,29,1167.35,5921.92
2019-11-01,299,11,1282.27,1654.17
2023-12-07,86,32,1098.79,2577.32
2019-12-01,300,88,574.82,1109.58
2023-09-19,334,63,2240.16,2917.29
