Order_ID,Date,ShippingMethod_ID,Warehouse_ID,Delivery_Days,Shipping_Cost,Late_Flag
24463,2020-07-13,1,9,3,3.66,0
14321,2021-10-13,2,8,1,30.9,0
43280,2020-02-19,2,8,10,31.04,1
56057,2020-07-16,3,7,2,38.52,0
8162,2019-01-15,2,10,4,34.46,0
56290,2020-03-15,1,2,6,19.1,0
44487,2019-06-29,3,10,7,16.01,0
28724,2021-02-10,3,1,1,3.6,0
89500,2022-08-11,3,1,4,27.78,0
90569,2020-10-02,2,9,9,3.9,0
6570,2020-01-07,1,6,2,33.67,0
13466,2021-04-09,3,2,5,42.31,0
1450,2021-08-19,1,8,10,44.28,0
36006,2023-07-02,3,7,12,34.4,0
99386,2019-07-05,2,2,4,44.07,0
98172,2022-07-25,2,4,12,15.4,1
77547,2020-05-31,1,2,3,28.76,0
5957,2021-05-16,2,6,7,27.94,0
39550,2022-04-26,3,9,13,11.75,0
38871,2022-02-25,2,7,13,33.5,0
95651,2023-01-05,3,9,13,6.55,0
35802,2020-06-29,1,7,11,2.76,0
97609,2020-05-24,2,9,11,48.86,0
81332,2023-06-02,3,10,7,35.6,0
67511,2022-06-05,3,1,9,8.77,0
85872,2021-07-08,1,6,12,10.68,0
45792,2019-11-06,2,3,8,9.61,0
74546,2023-08-11,1,2,1,49.39,0
59231,2019-01-19,3,5,6,27.96,1
29292,2019-10-01,1,2,11,48.47,0
96702,2020-10-28,1,3,4,5.35,0
48749,2023-07-11,1,2,11,29.41,0
76218,2021-11-21,3,1,10,16.45,1
15317,2022-12-16,1,9,4,21.84,0
36644,2021-09-10,2,7,8,4.09,0
64871,2020-03-02,2,5,5,44.3,0
24447,2019-02-27,3,9,5,20.93,0
44074,2019-11-21,1,2,9,19.67,0
59578,2022-04-23,1,10,13,19.36,0
93993,2021-04-03,1,2,8,7.1,0
17461,2020-02-19,3,4,2,14.48,0
98358,2023-03-14,1,2,4,34.45,0
20460,2019-03-14,1,7,5,9.55,0
54279,2021-09-04,3,10,7,11.43,0
51677,2019-11-12,1,8,5,12.13,0
67934,2023-07-16,2,3,2,27.67,0
63272,2023-12-24,2,4,4,30.13,0
16331,2020-05-01,3,6,2,23.31,0
99837,2019-04-21,1,8,3,46.49,0
8242,2022-12-10,3,7,11,17.7,0
91901,2021-08-28,2,1,12,17.89,1
43041,2019-01-27,3,1,7,24.37,0
4158,2019-02-22,3,4,8,37.75,0
44010,2022-01-24,1,4,8,34.57,1
4936,2019-05-20,2,6,6,44.07,0
84755,2023-01-04,1,7,2,35.6,0
23501,2019-11-24,3,6,8,16.81,0
51398,2019-09-23,2,7,5,31.94,0
33514,2019-04-02,3,1,10,30.17,0
1128,2021-02-05,1,5,7,4.09,0
30041,2020-04-27,2,8,9,34.88,0
25544,2022-07-10,1,9,9,17.92,0
74207,2021-07-24,2,4,10,15.92,0
67754,2019-11-10,1,7,4,21.95,0
2403,2021-11-07,3,6,11,13.02,0
92838,2022-02-23,1,1,7,15.45,0
63179,2019-10-15,1,6,6,3.56,0
24907,2021-02-21,1,9,12,37.32,1
73988,2021-12-05,2,4,8,41.88,0
375,2021-03-15,3,9,9,21.66,0
29280,2021-08-06,2,3,7,6.05,0
78743,2021-12-16,2,6,12,14.89,0
87284,2021-11-13,1,8,7,45.56,0
90615,2019-10-08,2,10,10,35.64,0
68042,2019-07-29,2,5,1,46.46,0
52239,2023-05-19,2,2,10,47.26,0
46369,2019-02-03,3,6,13,23.42,0
24273,2023-06-29,1,2,3,27.66,1
1020,2021-06-23,1,4,2,29.83,0
2934,2023-09-02,2,2,2,12.83,0
26899,2020-09-20,3,8,2,46.43,0
57121,2020-09-20,1,1,6,42.06,0
22851,2019-05-08,1,9,4,16.1,0
53492,2019-06-05,3,4,7,39.63,1
96073,2020-08-01,1,2,3,35.13,1
99765,2023-10-07,3,7,4,32.83,0
6443,2021-03-31,2,10,2,7.41,0
19469,2022-09-30,2,7,10,16.45,0
1012,2022-11-25,3,4,11,29.96,0
27261,2020-10-08,1,8,3,8.78,0
44151,2019-11-08,3,1,12,36.48,0
4266,2020-08-24,2,9,11,9.72,1
4577,2020-10-03,1,2,7,12.57,0
93055,2022-04-25,3,3,9,11.35,0
29468,2019-02-08,3,8,4,16.17,1
76133,2023-01-15,3,3,13,29.18,0
32362,2019-01-08,2,9,2,6.41,0
3851,2022-04-04,1,6,6,27.25,0
83628,2020-09-15,3,7,1,18.75,0
1107,2020-01-03,3,3,5,46.15,0
47284,2023-10-31,3,8,4,47.4,1
70869,2023-06-07,3,1,5,32.04,0
63497,2020-05-28,2,8,7,32.09,1
91072,2023-08-29,1,5,1,10.21,0
81561,2021-11-06,3,5,8,18.5,0
90741,2022-09-07,3,9,2,4.66,0
57770,2019-03-12,1,1,9,23.49,0
12537,2022-02-01,3,3,4,38.59,0
5711,2023-02-07,3,3,2,41.84,0
56029,2022-11-03,2,1,8,2.0,0
13182,2023-04-10,1,5,6,35.67,0
67497,2021-06-24,2,2,9,4.6,0
57820,2022-11-29,1,1,13,10.51,0
87005,2022-10-28,2,9,10,27.46,0
99504,2019-07-22,2,1,1,39.19,0
7989,2019-05-20,2,10,4,43.52,0
94133,2021-09-30,1,6,2,16.49,0
16855,2022-12-24,1,5,10,25.83,1
51799,2021-03-11,1,8,2,38.95,0
14764,2019-10-14,3,7,5,16.45,0
62124,2023-09-25,3,9,2,41.09,0
1643,2022-10-16,3,6,9,29.83,1
42367,2023-07-20,2,7,13,3.71,0
57621,2022-08-03,1,2,13,8.88,1
2735,2020-11-07,2,1,13,9.49,0
91973,2020-02-09,2,9,9,3.67,0
57968,2020-12-24,2,6,10,7.6,0
31178,2020-12-10,3,10,9,6.03,0
85032,2020-07-08,2,9,4,41.99,1
62957,2023-06-08,3,8,6,27.16,0
47555,2022-10-19,2,6,10,7.99,0
92645,2022-06-14,3,5,13,16.39,1
21338,2021-04-14,2,1,4,26.04,0
98010,2021-10-02,2,2,9,14.36,0
2470,2021-09-23,1,9,2,4.59,0
75515,2021-05-08,2,5,11,49.89,0
19459,2023-04-01,2,2,4,33.07,0
3649,2020-12-16,3,2,8,30.38,0
7185,2019-05-18,1,2,4,13.82,0
21131,2022-05-27,2,6,6,39.25,1
79622,2022-02-19,3,8,10,49.27,0
18189,2023-11-29,2,6,1,49.23,0
23926,2023-03-11,3,7,2,14.43,1
74930,2020-11-15,2,1,9,13.6,0
46288,2019-02-05,2,4,4,38.41,0
35554,2019-02-04,3,1,8,12.07,0
96932,2022-04-01,3,3,2,28.45,0
46500,2019-12-01,1,3,9,38.03,0
35707,2023-10-26,1,4,1,44.61,1
367,2023-04-10,3,8,12,7.09,0
55222,2019-06-13,3,3,5,4.15,0
79669,2022-08-11,2,4,12,25.59,0
87720,2020-01-13,2,9,12,45.65,0
25343,2021-01-31,2,7,5,23.8,0
52142,2021-09-24,2,7,10,41.62,1
96949,2019-12-20,3,4,11,35.13,0
54921,2019-11-22,3,10,9,10.39,0
23343,2020-11-06,1,6,7,32.71,0
43012,2020-07-30,1,7,11,7.25,0
88866,2022-04-11,3,7,10,16.11,0
10258,2022-04-22,2,9,10,22.49,1
84109,2023-05-25,2,2,8,18.9,0
99291,2021-12-21,1,10,7,27.74,0
56900,2023-08-13,3,1,4,8.05,0
80433,2019-11-08,1,9,10,41.23,0
35061,2022-10-31,1,6,12,15.69,0
19864,2020-09-30,1,10,9,38.68,1
95861,2019-02-04,3,2,4,39.95,0
45895,2019-11-24,2,6,11,7.83,0
73051,2021-07-02,1,5,1,30.38,1
30289,2021-03-09,3,2,9,26.17,0
65468,2020-09-27,1,6,7,29.54,0
14596,2020-09-25,3,4,9,23.25,0
59542,2022-05-04,1,4,13,39.21,0
35302,2019-04-02,1,5,2,10.76,0
93224,2021-11-02,2,8,11,21.58,0
70073,2019-07-09,2,2,9,32.06,0
78191,2023-11-16,3,10,3,15.66,0
61165,2021-12-11,3,10,6,35.01,0
62366,2020-01-15,1,5,6,4.24,0
36658,2022-11-23,3,2,11,35.05,0
46337,2020-11-30,2,3,12,7.88,0
41322,2020-06-28,1,8,9,46.57,0
96219,2023-01-06,2,1,10,21.38,0
85231,2019-03-25,2,9,11,20.62,1
56969,2020-06-01,3,7,12,15.46,0
853,2019-08-29,3,5,4,10.07,0
47698,2021-12-22,3,2,2,4.26,0
31426,2019-01-07,2,6,13,2.51,0
83660,2019-01-04,3,7,9,20.3,0
14928,2020-12-14,2,9,10,30.75,0
19599,2022-12-10,1,10,11,18.91,1
77369,2022-09-09,3,5,9,32.1,0
49826,2023-05-01,2,6,9,17.59,0
14739,2023-12-08,2,7,1,16.23,0
14346,2019-02-11,1,8,13,37.73,0
94068,2021-09-20,1,4,6,38.18,0
37609,2020-04-19,1,10,3,21.32,0
68076,2021-12-05,2,9,1,27.28,0
78033,2022-07-09,3,1,10,36.05,0
11401,2020-08-07,3,6,2,35.69,0
85567,2021-04-25,3,3,3,21.53,0
69824,2019-03-11,2,4,9,23.15,1
13307,2020-12-20,3,4,7,31.33,0
41232,2019-12-10,2,5,7,24.25,0
4755,2023-11-30,2,1,5,7.3,1
52259,2019-01-11,1,4,1,9.75,0
90424,2020-03-20,3,10,13,49.94,0
77492,2022-12-09,1,7,1,48.29,0
29281,2019-08-23,1,9,2,12.93,1
62336,2023-03-24,3,5,1,35.08,0
35877,2023-06-03,2,4,6,15.9,0
83936,2023-06-05,2,7,10,16.07,0
65250,2020-04-28,3,5,7,35.81,1
26157,2023-02-02,2,1,3,5.41,0
14981,2021-08-26,2,1,12,27.43,0
33644,2019-05-24,3,2,13,2.92,1
23703,2020-11-21,1,2,7,26.41,0
20896,2022-01-14,2,3,9,17.27,0
51658,2022-12-28,2,5,8,43.88,0
33448,2023-12-05,2,8,11,36.64,0
26105,2023-07-14,3,9,12,21.03,0
58271,2019-09-29,3,4,5,12.56,0
97701,2023-11-26,1,8,12,21.15,0
66082,2023-06-09,2,8,5,2.96,0
51038,2020-11-21,3,8,8,43.88,0
79094,2023-12-01,1,7,8,33.5,0
96760,2022-12-10,1,7,2,7.42,0
12515,2023-05-31,1,8,1,14.72,0
53122,2022-12-22,2,7,3,48.95,0
61258,2022-10-18,2,10,12,38.74,1
55812,2023-10-19,3,1,11,34.89,0
61571,2019-11-28,1,2,2,2.96,0
39544,2021-05-08,3,8,4,28.08,1
79413,2019-08-11,2,10,3,26.97,0
78327,2020-08-25,1,1,12,5.49,0
56328,2020-11-25,2,2,2,28.48,0
40395,2020-08-09,1,4,6,22.74,0
11254,2019-04-07,2,8,1,33.7,0
62056,2019-06-22,3,3,10,23.61,0
76378,2023-08-28,3,10,8,42.8,0
93141,2020-10-09,2,6,8,43.66,0
72025,2020-11-08,1,5,8,31.42,1
52601,2022-02-12,2,8,12,23.86,0
52321,2022-05-30,2,9,11,29.02,0
5810,2023-01-29,3,4,9,5.74,1
34756,2021-05-17,1,6,5,36.0,1
80639,2020-11-05,1,7,7,47.77,0
70833,2022-11-15,2,3,7,24.87,0
7934,2023-11-11,3,7,3,10.47,0
28403,2021-01-29,3,4,5,32.99,0
3705,2022-03-31,3,1,8,39.89,0
65015,2020-07-21,2,6,6,35.56,0
31493,2022-06-30,3,9,5,31.54,1
71040,2020-10-28,2,3,13,22.16,1
40422,2021-01-06,3,5,7,41.52,0
55627,2019-12-28,3,10,13,41.22,0
1035,2022-03-15,2,10,3,29.74,1
69618,2019-08-17,3,4,13,12.63,0
92681,2023-12-13,2,8,10,34.39,0
48614,2022-02-02,1,10,8,3.54,0
69612,2023-10-18,3,1,13,18.17,0
14096,2023-09-05,3,7,6,14.83,0
83563,2020-05-23,2,9,6,16.72,0
14598,2023-03-21,1,2,2,13.33,0
43814,2019-04-06,1,9,8,40.41,0
3142,2023-02-19,1,9,3,16.11,0
64189,2022-11-16,2,5,3,46.98,0
76759,2021-05-25,2,6,13,41.0,0
7884,2019-09-10,1,2,4,40.45,0
60763,2022-08-27,2,8,11,49.12,0
44860,2019-07-10,1,9,8,5.91,0
92033,2022-02-27,1,6,7,30.07,0
57077,2021-01-26,2,8,6,29.06,0
8496,2021-02-05,1,5,7,30.73,0
35918,2023-12-26,2,1,13,20.91,0
86412,2022-08-07,1,2,3,13.36,0
59795,2022-03-10,1,6,2,40.17,0
610,2020-04-15,1,10,4,45.05,0
22232,2020-04-03,2,1,5,17.09,0
97959,2019-12-13,2,10,12,16.98,0
4925,2022-03-10,2,8,7,18.78,0
33622,2022-08-08,1,9,11,26.94,0
56763,2020-07-21,3,7,13,26.49,0
25563,2023-05-10,2,6,7,37.42,0
18839,2022-08-04,3,10,7,23.17,0
32867,2019-09-17,2,4,11,43.88,0
91283,2019-03-30,1,7,5,47.5,0
45804,2020-03-04,2,6,13,5.91,0
85246,2021-09-23,3,4,4,46.36,0
58101,2020-11-25,2,6,3,11.13,0
7177,2021-12-07,1,3,12,4.17,0
94121,2019-10-02,2,8,1,10.02,0
21379,2022-05-07,1,1,1,49.31,0
44155,2021-11-28,3,9,6,5.52,0
84768,2019-11-08,3,2,11,8.16,1
46371,2019-10-10,1,9,5,6.43,1
28969,2022-05-23,2,3,11,8.35,0
79844,2022-06-21,3,3,2,20.29,0
907,2023-09-10,1,7,4,30.06,0
8082,2021-01-09,2,4,3,45.74,0
55409,2023-02-24,3,7,12,12.79,0
34350,2023-12-19,1,3,11,15.77,0
80511,2023-09-21,3,10,9,18.62,0
16158,2020-12-17,3,3,13,40.44,0
66042,2020-09-23,3,9,9,4.65,0
42285,2019-05-01,3,10,4,11.65,0
38306,2022-11-26,2,1,9,8.84,0
86121,2020-10-21,2,2,12,30.8,0
24220,2023-07-08,2,9,13,36.51,0
51876,2022-06-03,3,8,6,14.87,0
97830,2021-08-28,1,4,12,49.2,0
84573,2020-01-15,1,1,5,25.91,0
75794,2022-02-01,1,6,10,5.86,0
29684,2020-04-19,1,3,1,39.29,0
43279,2020-07-21,3,1,12,15.08,0
29905,2022-07-03,1,5,7,45.34,0
64626,2021-09-19,3,3,7,44.76,0
77902,2021-06-03,2,8,9,15.44,1
23973,2019-11-01,1,6,4,6.98,0
81879,2021-10-04,1,7,9,49.43,0
59511,2020-12-26,1,8,5,18.84,0
20766,2020-12-21,3,9,12,42.63,0
14645,2020-06-23,2,4,12,13.0,1
77765,2021-07-20,1,4,5,2.8,1
31915,2020-07-03,1,4,12,40.95,0
28658,2021-11-27,1,5,4,30.13,0
4680,2020-10-19,2,3,1,32.75,0
79775,2022-09-01,3,1,5,35.89,0
94788,2022-06-03,1,2,6,20.26,0
60237,2021-09-25,2,5,5,7.75,0
47399,2022-12-06,3,5,6,25.04,0
86338,2022-06-30,2,2,4,30.58,0
34667,2021-03-29,1,6,12,49.9,0
16706,2023-08-29,2,9,13,40.48,1
16027,2019-07-03,1,1,11,6.82,0
69182,2023-05-14,3,10,6,16.33,0
1390,2019-06-28,3,7,4,29.99,0
71866,2019-02-23,1,4,6,28.56,1
34854,2020-05-26,1,2,9,47.26,0
98940,2022-05-14,1,9,4,43.67,0
77106,2022-10-26,2,1,4,7.11,0
77577,2019-06-16,1,6,2,38.99,0
74806,2021-12-16,2,8,7,13.91,1
32514,2023-05-12,1,3,6,13.12,0
37109,2019-08-07,1,7,6,47.87,0
6486,2020-02-18,3,2,9,32.79,0
929,2023-10-03,2,4,3,13.78,0
79975,2023-10-19,3,8,6,15.69,0
94639,2022-10-19,2,1,4,33.3,1
60222,2021-04-03,1,10,8,22.87,0
35666,2022-05-24,1,7,8,49.37,0
87097,2023-10-01,2,5,7,15.91,1
73108,2021-01-05,3,3,1,46.75,0
11878,2021-09-29,3,7,13,24.4,0
86984,2020-03-24,1,7,1,12.79,0
32483,2023-01-04,3,9,9,29.65,0
47953,2022-10-20,2,2,1,39.8,0
32934,2020-04-24,2,10,12,16.27,0
80008,2019-01-07,3,8,8,31.53,0
1312,2021-10-18,2,10,2,32.9,0
66281,2021-07-14,1,2,6,8.82,0
21225,2022-04-25,3,5,2,11.1,0
58597,2022-07-27,2,2,12,48.74,0
91232,2020-06-30,1,6,10,37.22,0
52939,2019-08-02,2,10,13,27.86,1
43985,2022-09-11,2,9,8,8.53,0
55648,2020-08-08,3,8,9,31.78,0
81345,2021-06-21,3,3,4,20.46,0
50444,2022-12-31,2,5,10,4.94,0
90886,2019-02-23,3,2,3,11.99,0
51330,2020-12-07,1,3,7,47.88,0
71668,2023-01-01,3,6,2,47.42,0
75247,2019-07-10,1,8,3,8.69,0
13006,2023-09-10,2,8,8,49.24,0
3870,2023-02-12,3,3,9,2.8,0
42058,2022-03-30,3,8,10,10.37,0
68723,2019-04-19,3,3,2,11.68,0
39357,2022-06-03,1,5,10,18.35,0
27841,2021-02-16,3,2,8,23.84,0
31979,2021-07-17,3,1,2,39.49,0
73475,2023-09-04,1,7,4,26.13,0
34976,2022-02-20,2,2,12,35.83,0
77869,2019-08-06,3,8,2,18.25,1
25242,2022-12-15,1,6,1,45.57,0
81220,2022-02-22,2,9,5,44.39,0
88499,2023-01-02,1,5,8,35.88,0
66850,2021-01-14,2,6,10,29.01,0
48486,2023-11-15,3,9,8,13.95,0
39145,2021-10-19,2,1,6,33.21,1
96442,2021-06-11,1,2,5,37.08,0
87677,2023-04-07,2,6,2,48.89,0
72451,2021-10-13,2,9,10,18.99,1
71063,2022-06-16,1,2,4,30.81,0
6019,2020-10-14,1,8,11,45.79,0
9362,2022-11-24,2,4,5,11.44,0
46550,2020-11-14,2,1,6,2.63,0
40924,2019-06-19,1,2,4,24.92,0
75429,2021-11-07,2,7,1,36.6,0
15417,2021-11-14,1,7,12,12.98,0
59425,2022-08-26,3,5,7,6.79,0
70239,2022-08-30,1,9,10,49.22,0
2783,2022-09-16,3,4,7,3.6,0
41927,2020-08-02,3,10,9,11.14,0
53695,2019-10-10,3,2,3,40.29,0
11674,2022-06-11,2,9,1,20.84,0
15733,2019-07-06,2,1,3,45.62,0
46374,2019-03-04,1,9,4,27.85,1
17419,2021-10-15,2,10,13,48.41,0
61199,2019-02-26,1,4,2,27.41,0
86790,2022-11-02,3,8,11,38.84,0
2145,2019-01-11,1,4,6,46.4,0
53304,2023-02-24,2,10,3,42.18,0
89868,2021-11-22,1,5,6,12.43,0
56055,2021-06-03,1,10,7,35.32,0
96873,2022-06-08,1,4,8,17.65,0
61703,2022-06-27,2,5,5,38.74,0
76809,2020-02-04,3,7,9,37.4,0
28895,2021-04-03,1,3,7,32.28,0
90083,2022-09-04,1,8,9,15.18,0
55306,2021-08-08,1,3,9,27.13,0
41356,2021-05-23,3,6,4,32.11,0
53253,2019-11-05,2,3,3,15.94,0
56897,2021-12-01,2,10,3,17.93,0
67222,2021-12-10,2,4,6,11.1,0
15513,2022-04-01,3,8,9,13.59,0
77985,2023-07-17,3,10,8,22.85,0
77253,2022-06-15,2,2,5,14.88,0
67344,2023-09-05,1,1,1,43.18,0
10193,2019-01-14,1,6,6,43.19,1
56223,2020-06-07,2,2,2,9.27,0
59362,2020-03-21,2,3,12,6.03,1
24468,2021-07-11,1,10,6,34.42,0
84624,2019-10-14,2,9,4,34.84,1
60505,2022-03-11,3,6,7,28.96,0
6049,2020-01-03,1,8,5,18.66,0
40602,2021-10-03,2,5,2,24.45,1
47501,2022-04-27,2,3,7,42.55,0
4198,2023-04-10,2,8,8,37.45,0
20934,2021-06-29,3,1,13,38.68,0
41895,2019-01-25,1,6,4,48.05,0
73870,2019-06-11,2,9,4,25.79,1
60348,2020-12-17,1,7,3,25.26,0
76663,2023-03-19,1,9,2,5.27,0
47746,2023-05-10,2,4,1,8.76,0
1303,2020-07-01,1,8,1,49.77,0
22669,2022-06-14,1,2,9,37.72,0
25818,2019-11-19,2,3,11,13.52,0
86854,2020-01-19,3,2,7,48.04,0
20101,2021-06-12,2,5,11,47.65,0
22338,2020-03-10,2,10,11,12.97,0
26928,2019-07-31,3,5,5,45.92,0
21005,2023-08-10,2,10,4,49.56,0
43023,2021-01-19,2,8,9,6.4,0
15931,2022-10-15,1,5,12,38.95,1
281,2023-12-20,3,3,8,13.02,0
18499,2020-10-09,3,2,9,15.18,0
23930,2022-04-17,1,2,6,32.87,0
93069,2020-03-12,2,8,11,35.1,0
59792,2022-03-04,1,9,1,36.46,1
95789,2023-02-04,2,3,8,10.06,0
19932,2023-10-18,3,6,11,49.17,0
11735,2020-07-12,3,7,2,43.85,1
49708,2020-11-02,2,10,5,35.7,0
9574,2021-07-09,3,7,11,8.53,0
9720,2022-04-01,3,1,1,45.86,0
61384,2019-03-26,1,3,12,13.47,1
15399,2019-03-14,3,4,1,49.82,0
78847,2020-12-16,3,5,10,5.29,0
79750,2020-07-18,2,6,8,19.03,0
54175,2021-12-22,3,9,2,6.35,0
10238,2023-08-23,1,4,9,29.06,0
26481,2023-09-17,3,1,12,27.4,0
78512,2021-06-14,1,1,11,6.69,0
15573,2019-03-15,1,1,10,34.79,0
25282,2021-09-22,1,8,3,46.62,0
81249,2019-01-25,3,9,3,20.91,1
16179,2023-06-26,2,5,11,31.55,0
17813,2023-10-06,1,4,8,34.24,0
19019,2021-11-22,1,5,10,42.44,0
59314,2023-02-01,2,3,10,37.86,0
4070,2022-12-23,1,7,7,26.58,0
94520,2021-06-05,1,9,8,42.55,0
91919,2020-01-28,1,7,2,29.72,0
21189,2023-08-30,2,6,9,42.35,0
31481,2019-09-19,3,7,10,18.54,0
40936,2019-01-11,3,9,5,38.17,0
41980,2021-09-08,1,10,2,20.15,0
31454,2022-05-28,2,3,10,49.32,0
370,2023-05-13,1,4,5,36.72,0
59843,2023-09-16,2,10,9,11.72,0
71784,2020-06-24,3,9,8,43.04,1
47585,2020-09-18,1,4,6,49.09,0
87357,2021-07-13,3,4,2,45.51,1
19298,2023-06-25,3,6,5,31.6,1
84584,2023-09-15,1,5,11,44.91,0
53735,2019-04-26,2,10,11,48.87,0
86116,2020-12-06,2,7,2,27.65,0
74272,2019-09-11,1,9,6,26.21,1
67235,2022-09-17,3,7,4,38.39,0
80991,2023-08-04,1,10,11,48.5,0
65005,2023-09-27,1,2,13,23.31,1
62748,2019-07-12,1,2,2,45.16,0
64807,2021-01-11,3,6,12,2.65,1
75194,2022-04-20,2,5,8,26.79,0
7981,2022-07-09,1,4,7,44.94,0
26908,2022-08-04,3,7,5,43.12,0
8042,2019-12-12,2,10,6,44.03,0
8081,2020-08-26,1,6,10,32.5,0
64988,2022-05-01,3,6,6,12.03,0
26980,2019-01-30,1,8,11,31.14,0
10825,2021-03-26,2,2,1,21.16,0
61066,2021-09-29,3,9,7,35.66,1
71539,2019-02-11,1,6,5,31.01,0
45992,2022-01-06,2,8,11,14.43,1
93368,2020-06-14,2,2,8,40.4,0
85440,2022-04-04,1,9,2,27.05,0
22962,2019-02-13,3,3,6,33.98,1
7064,2021-01-10,1,9,5,16.86,0
13814,2019-10-15,2,4,13,25.4,1
86080,2023-04-26,3,7,5,21.36,0
85373,2022-05-24,2,9,6,48.91,0
31400,2022-10-25,2,4,10,13.07,0
10734,2023-06-24,1,5,1,31.6,1
24762,2022-11-24,1,6,1,25.31,0
3423,2023-09-29,3,5,13,48.91,0
86450,2021-12-23,3,6,7,23.71,0
849,2022-11-07,3,2,8,30.78,1
63649,2022-09-26,3,9,12,23.98,0
32832,2023-03-29,3,6,3,10.4,0
92777,2019-09-12,1,8,5,22.01,0
2989,2020-06-14,1,9,11,18.61,0
41938,2020-05-22,1,2,12,6.97,0
57342,2023-11-07,3,3,6,6.36,1
23656,2023-03-16,2,9,13,49.86,0
73381,2021-10-25,2,6,9,17.78,1
39331,2020-04-28,1,9,4,38.94,1
11172,2023-08-12,2,2,8,2.75,0
57029,2022-07-04,1,2,11,32.39,0
72061,2020-07-22,3,9,3,27.34,0
64377,2021-04-06,1,2,4,41.18,0
94490,2020-12-20,2,5,7,19.77,0
85042,2020-01-02,3,10,7,36.99,0
93394,2019-05-28,1,5,5,45.08,1
14878,2021-09-04,1,5,1,38.43,0
81619,2023-11-30,1,4,13,33.98,0
87378,2023-04-10,3,8,12,18.42,1
78852,2020-04-21,1,7,7,19.66,0
41459,2022-09-22,1,5,5,15.27,0
8435,2023-08-19,3,5,1,3.27,0
69690,2020-08-25,1,6,2,9.65,0
75874,2021-02-22,1,7,6,27.08,0
45352,2020-07-23,1,8,12,7.37,0
40401,2021-11-23,1,10,9,22.48,0
89854,2021-05-16,3,4,4,45.3,0
78857,2021-01-25,1,4,4,31.37,0
43902,2020-01-26,2,6,5,19.58,0
5739,2021-06-28,2,5,13,14.16,0
48712,2021-03-13,1,5,10,38.56,0
92638,2023-03-15,2,1,5,13.35,0
54494,2019-04-14,3,9,13,35.49,0
53752,2023-06-28,3,2,2,32.0,0
17547,2019-07-31,2,8,1,9.97,0
10637,2020-03-25,3,5,7,8.32,0
40363,2020-01-24,1,9,6,18.68,0
51903,2019-12-16,3,7,2,38.04,0
29819,2023-12-06,2,8,3,46.02,0
62033,2022-03-14,1,7,13,20.41,0
88640,2020-02-06,2,10,10,6.04,1
32488,2022-10-22,2,10,1,16.11,0
86707,2021-06-21,2,8,8,14.14,0
96251,2022-04-05,1,3,4,13.07,0
74574,2022-12-27,1,5,1,4.77,1
54241,2021-10-28,1,4,5,41.56,0
98907,2021-01-18,3,4,2,43.33,0
12641,2023-11-22,2,9,6,27.61,0
90203,2020-03-15,3,1,10,44.42,0
2494,2022-12-17,1,9,8,45.44,0
97638,2020-12-12,1,9,8,39.64,0
51198,2022-07-12,1,3,5,24.63,0
23832,2023-07-10,2,4,1,13.25,0
76445,2020-12-16,1,8,9,34.91,0
8092,2019-07-13,3,6,2,13.5,0
61219,2023-11-05,3,4,5,26.25,0
16383,2020-08-30,2,10,13,8.94,1
36897,2020-03-06,1,1,7,44.3,0
61141,2020-06-22,1,10,5,8.19,0
95889,2021-07-24,3,6,6,6.1,0
25930,2020-09-21,3,2,3,7.68,0
86938,2021-01-14,1,3,8,17.18,0
79061,2020-11-03,2,4,6,14.97,0
95844,2020-01-07,2,10,2,9.44,0
99973,2021-11-11,1,1,3,33.41,0
59673,2023-05-06,3,6,10,30.38,0
59587,2019-07-02,1,4,5,37.72,0
57145,2019-06-11,2,2,6,16.02,0
89733,2019-12-16,1,6,1,40.89,0
70087,2021-11-10,1,3,9,18.13,0
91726,2023-05-23,2,8,4,11.52,0
32493,2021-06-28,1,3,4,14.62,0
55074,2020-08-21,1,6,11,31.62,0
14169,2023-01-22,1,3,8,13.12,0
94581,2023-12-29,1,8,11,20.84,0
79819,2021-09-10,3,9,6,21.31,1
19519,2022-01-20,1,8,5,18.43,0
70427,2022-10-08,2,1,1,47.05,1
33719,2020-08-12,3,4,5,15.26,0
77379,2022-03-13,2,2,13,20.17,0
43644,2020-08-05,1,3,2,4.55,0
28772,2020-11-23,1,8,2,6.04,1
30542,2022-03-30,2,4,7,25.08,0
40644,2023-12-28,1,10,13,37.98,0
9777,2021-10-22,2,8,7,28.91,0
92633,2021-10-18,1,3,4,23.83,0
35800,2022-06-28,2,10,2,26.56,0
33705,2023-11-24,3,9,1,7.25,0
21280,2023-09-02,2,3,6,18.51,0
14550,2023-07-20,3,3,7,46.21,0
64537,2020-07-29,1,3,8,24.03,0
54398,2021-09-17,1,1,7,5.83,0
61555,2019-12-06,3,9,2,34.78,0
94666,2023-01-02,2,3,1,30.42,0
33381,2019-02-19,2,4,11,22.05,0
15138,2022-01-13,3,1,12,34.03,0
69155,2021-02-05,1,4,9,26.52,1
9751,2022-12-23,2,4,1,2.53,0
36947,2019-11-04,3,5,11,15.22,0
20532,2021-02-14,3,10,13,49.59,0
67556,2022-08-03,3,4,1,32.93,0
9107,2019-08-13,1,10,3,36.93,0
65490,2019-03-22,1,7,6,38.25,0
32676,2023-07-07,2,7,8,22.34,0
22190,2023-09-07,3,3,10,30.1,0
23,2023-03-28,2,2,4,20.41,1
