Date,Campaign_ID,Spend,Impressions,Clicks,Leads
2021-12-04,27,1719.64,1339,1456,13
2022-04-03,22,707.96,46877,714,29
2022-05-25,24,1655.55,21435,1952,66
2023-07-18,17,1168.35,27068,1500,45
2019-06-09,25,1069.04,33054,796,61
2023-05-03,12,682.5,26683,844,5
2019-04-18,17,1262.99,34543,787,64
2023-05-28,16,360.48,1001,1529,54
2020-06-18,8,391.89,49814,893,86
2020-05-16,18,1215.43,46450,1376,4
2020-11-14,15,166.43,20588,1128,3
2023-02-04,30,901.8,40959,463,94
2023-11-04,9,1796.73,2426,467,7
2021-05-02,11,1140.49,49313,798,85
2023-02-21,16,1213.04,23317,802,1
2023-05-18,7,738.17,40655,1717,17
2019-02-20,10,1702.19,15434,264,97
2022-06-09,19,685.68,49262,1943,45
2023-10-21,12,1814.09,3332,552,90
2019-02-19,5,1323.62,37336,208,8
2022-01-03,27,467.7,46891,331,65
2022-12-13,7,1322.38,41030,125,52
2020-02-12,1,407.05,18530,409,22
2021-08-30,23,783.64,8190,544,61
2022-11-15,20,1699.04,47256,1252,56
2020-01-14,14,1190.94,5285,1241,44
2023-01-01,28,1327.76,4938,1684,99
2021-06-15,19,739.33,13339,306,68
2020-07-08,18,1563.03,18225,1148,23
2023-11-05,20,1171.58,11817,1306,88
2022-11-28,23,1518.61,26577,1938,4
2022-06-15,4,1591.64,43156,1506,38
2022-12-11,30,225.99,6249,586,31
2022-05-12,23,979.42,38577,52,90
2019-02-17,13,818.66,45922,54,4
2019-07-15,26,839.49,33649,711,74
2020-05-14,9,1521.99,22033,1639,6
2023-09-10,11,1398.8,10157,1094,1
2023-11-22,15,1172.8,26745,220,88
2021-03-26,16,1757.37,38399,481,68
2021-07-10,25,584.23,47453,1407,94
2020-11-17,16,500.58,26357,245,4
2021-04-28,24,1974.57,27419,1070,82
2019-06-27,5,1976.94,13913,1888,17
2020-04-10,22,379.17,45706,1335,22
2020-09-24,19,1482.35,39193,1772,59
2022-04-25,21,383.41,15619,569,84
2021-01-10,7,1481.06,29875,107,95
2023-03-14,16,878.88,46875,1198,62
2019-08-28,1,1030.74,33493,989,6
2023-08-01,15,991.1,25235,1419,16
2023-08-15,30,749.49,45444,1110,81
2020-01-30,7,735.0,3046,647,72
2019-06-27,19,430.26,48148,276,44
2023-01-14,3,865.22,20667,871,24
2021-11-30,4,253.59,22451,171,18
2021-03-30,4,1020.87,34412,1288,6
2020-12-30,15,457.09,21494,619,85
2019-12-14,6,1991.95,30520,1196,41
2020-04-21,12,687.84,15876,1967,45
2023-09-19,26,1948.36,19156,978,44
2020-07-19,23,1263.91,10291,1520,59
2020-01-24,18,437.1,19884,1868,91
2020-04-06,5,1205.21,48463,1166,22
2021-07-28,5,1230.32,28826,1917,42
2023-04-21,27,1189.48,7586,1434,79
2023-12-01,4,187.73,44717,1057,44
2021-11-19,23,934.62,44023,1631,49
2019-08-06,17,466.1,49376,1275,45
2021-02-04,15,857.1,11896,1005,74
2023-07-12,27,356.86,27570,57,48
2021-12-23,19,306.86,38413,1583,64
2020-01-25,1,697.05,49870,1636,77
2023-09-19,8,1723.65,35456,105,88
2021-06-12,15,884.07,6352,1355,73
2023-01-05,15,831.58,46859,563,7
2021-05-06,20,1156.2,29578,1244,73
2022-05-01,1,741.93,9547,624,34
2021-11-05,16,658.74,20695,681,2
2021-12-08,26,1214.75,24996,1465,0
2023-11-29,16,571.1,35120,1830,81
2023-10-09,12,551.35,37732,1560,8
2022-01-24,20,1702.3,41692,1671,61
2022-05-11,5,1331.87,2697,847,26
2020-05-09,8,1759.91,29343,400,12
2022-07-17,10,533.4,25479,420,15
2023-10-03,15,851.23,37835,270,43
2023-02-06,5,1170.76,28960,781,69
2023-06-05,19,307.44,39341,975,1
2021-08-22,18,122.64,35046,1344,81
2023-01-28,18,1443.66,20766,411,61
2022-09-18,19,1081.9,18952,1404,71
2023-06-25,30,663.14,49722,749,13
2019-03-03,10,573.91,15044,629,42
2021-01-03,19,200.54,28140,1682,48
2020-08-19,23,605.32,15458,1416,22
2021-09-23,30,1585.13,19789,1605,82
2020-01-11,22,1706.83,27046,1709,26
2022-07-09,14,1152.31,22445,1944,33
2022-04-18,17,538.07,28275,1051,58
2020-09-30,29,400.75,22032,1870,12
2023-06-12,17,984.99,7135,1976,55
2019-11-05,15,302.5,20778,1497,39
2022-02-20,18,952.92,41299,1561,9
2019-04-10,24,1339.4,34526,185,12
2020-01-10,27,1383.19,47980,201,34
2021-10-13,20,287.89,30234,1923,96
2022-12-16,16,465.52,20145,700,74
2023-07-20,9,1892.37,7250,1356,79
2019-03-29,8,538.03,25000,1865,86
2022-03-25,1,225.55,39552,206,5
2021-07-26,16,837.52,30264,1876,49
2023-11-09,18,1583.39,4348,120,39
2023-09-17,25,1663.25,11558,962,15
2020-05-11,26,1078.24,8664,1221,28
2020-01-10,17,297.8,5195,656,59
2020-04-14,14,361.73,2399,1562,56
2019-09-28,23,1892.17,1970,520,34
2021-02-28,23,729.86,48302,1433,15
2020-08-07,8,1496.85,41464,1529,44
2023-02-10,14,1381.8,32334,991,68
2020-03-22,23,658.92,26478,1685,56
2019-07-02,22,874.31,28434,1632,88
2020-08-02,6,752.4,22118,1145,68
2019-05-16,13,1328.1,12015,612,33
2020-09-27,8,1465.75,38051,1524,13
2022-01-05,28,1853.21,38790,207,48
2021-01-17,30,1911.98,31361,582,14
2019-07-22,12,1196.7,1692,679,62
2023-04-17,18,1217.25,14396,1224,39
2021-06-29,8,559.21,39438,1860,73
2021-04-26,2,776.27,37727,1527,43
2019-06-17,5,355.83,44088,940,86
2019-04-03,18,326.55,3865,582,57
2020-05-19,30,559.45,38163,1639,47
2022-08-27,7,1109.47,13694,173,6
2022-09-17,16,1636.27,48964,683,14
2021-09-08,7,1476.31,37871,1212,53
2022-08-17,18,1176.38,4227,1680,18
2020-06-03,29,1708.94,34582,1236,22
2022-08-06,29,1439.76,32676,860,29
2021-09-14,16,1810.29,22347,167,72
2022-12-05,12,191.09,42817,529,85
2020-10-15,12,1113.59,38674,780,91
2021-07-17,30,770.93,34247,267,32
2021-12-17,17,754.89,4884,1574,66
2021-10-20,28,1084.83,17581,1818,16
2022-08-12,25,1560.37,20490,1281,46
2022-05-13,28,673.63,5861,1186,97
2021-02-15,20,1824.17,23627,1771,98
2019-08-12,25,1789.77,18200,947,49
2019-03-04,2,1732.19,35885,1276,60
2023-11-04,27,1487.38,31401,946,18
2022-05-24,9,1692.26,23941,1691,23
2019-02-25,12,271.04,21353,152,95
2019-10-05,13,1626.29,8580,85,69
2023-07-20,21,1926.58,18474,1363,32
2021-04-24,4,164.95,27921,1371,90
2020-08-07,22,469.03,1061,1059,8
2022-11-26,5,483.38,35460,1570,35
2019-08-14,26,481.24,41729,140,74
2022-09-27,27,502.76,11955,811,14
2019-10-17,17,952.16,47364,79,21
2023-04-23,17,1641.7,47243,457,2
2020-11-04,15,1694.52,22621,68,59
2022-11-15,20,1294.63,17603,646,70
2021-04-11,30,132.88,41245,1374,49
2020-01-21,8,166.83,13264,1172,19
2022-05-14,28,1844.95,46426,693,57
2020-01-21,5,1527.8,23399,1891,88
2021-06-17,29,667.81,27745,1798,31
2019-05-24,6,1437.63,43409,1881,54
2021-12-10,28,1759.6,22559,1046,91
2022-06-13,16,717.86,32261,927,24
2023-11-27,22,1080.53,26262,167,92
2022-08-07,4,108.68,38643,1584,46
2019-09-20,13,354.77,45151,1002,16
2019-07-19,7,232.72,5776,1329,51
2022-01-12,22,1514.53,41702,300,5
2020-09-11,2,1639.05,41082,704,4
2021-06-14,18,1203.36,45665,436,0
2019-03-15,12,1088.27,17625,1852,84
2019-12-28,26,556.98,36314,1817,47
2021-11-17,7,1862.25,29742,894,89
2023-09-26,15,747.22,11318,477,33
2020-05-04,3,1695.24,32919,811,32
2019-12-18,22,1857.46,23721,520,7
2022-02-06,27,1015.47,46269,519,46
2021-07-15,6,1582.91,19719,919,55
2021-02-19,19,244.17,7715,1773,90
2022-08-14,2,675.35,48140,594,34
2019-11-16,8,846.77,36556,548,3
2023-03-07,9,1584.59,8173,367,71
2020-01-26,25,1094.85,42058,329,17
2020-09-11,21,873.44,20318,284,8
2022-03-28,1,411.96,44943,902,81
2020-02-16,16,1458.12,44765,1653,20
2020-08-24,15,1245.38,8345,537,80
2022-08-10,11,265.75,43870,1256,13
2020-06-04,13,1587.67,5864,87,70
2021-02-05,26,1337.32,5760,144,32
2022-07-11,26,1433.67,36348,294,42
2020-01-04,6,1238.53,14117,515,49
2021-05-04,5,956.66,28279,459,29
2023-11-16,12,1488.24,38561,61,55
2019-05-11,2,907.95,32423,1913,41
2020-06-30,8,139.18,12512,632,53
2019-02-17,3,1069.15,47968,464,26
2021-05-25,11,958.25,37678,749,35
2021-12-19,27,276.96,4261,1321,95
2020-10-11,19,1083.05,29222,97,61
2023-02-01,20,1212.38,1341,559,50
2022-12-23,4,188.35,30819,1947,46
2019-05-22,1,1461.4,33302,1773,37
2020-12-15,4,421.75,4085,465,59
2023-04-10,2,1404.45,27462,1276,27
2021-10-21,29,1775.6,37763,578,15
2019-10-04,15,237.7,31960,793,37
2020-05-06,5,1939.73,36408,933,37
2023-04-09,11,1068.23,21856,1257,21
2023-12-13,4,125.44,3821,884,88
2023-05-08,30,1922.84,34455,1522,21
2022-10-30,8,588.26,34842,1914,57
2021-09-03,3,1489.35,18633,674,71
2022-02-01,2,1103.5,13511,1739,97
2021-02-04,10,883.73,34563,965,26
2021-04-28,19,370.67,3822,468,68
2021-09-29,23,1965.55,24845,113,29
2019-10-30,12,1065.75,4124,55,74
2019-08-10,1,930.06,32801,1826,59
2023-08-14,18,1240.31,29634,948,52
2023-05-28,13,1525.94,28842,594,5
2020-03-25,30,1119.19,1473,867,9
2021-04-21,1,1268.75,34985,1171,86
2023-09-04,9,1495.77,39462,1094,22
2020-05-30,24,1503.8,45712,1313,56
2023-03-06,14,1770.86,27277,399,93
2019-09-02,25,312.95,10742,658,78
2021-05-20,13,1730.78,37447,1746,19
2021-12-27,29,258.72,38709,1424,83
2021-05-03,30,1519.6,7412,1535,48
2020-10-13,22,1482.3,49638,234,97
2019-05-05,22,1141.09,20639,1539,11
2023-07-13,14,648.34,4113,1497,86
2022-05-11,13,1252.15,10446,289,64
2023-04-20,3,1045.31,7512,1657,38
2020-12-31,27,1703.93,12393,1990,11
2020-11-21,10,233.07,20368,576,28
2022-07-22,14,723.77,35344,1070,10
2022-04-03,7,1650.91,11114,1420,86
2023-03-30,19,133.28,29545,422,65
2021-05-24,24,1026.68,26378,538,70
2019-04-20,24,880.39,22831,1435,5
2020-07-06,26,1278.33,15952,1370,24
2023-03-31,19,910.01,11624,1707,6
2021-09-19,20,737.17,1695,492,49
2019-12-17,15,1976.45,39361,755,21
2021-10-15,16,439.56,42864,1750,16
2021-04-30,12,1061.21,47721,1891,14
2019-08-11,27,1995.79,5141,220,71
2021-03-01,20,106.91,32752,409,99
2020-01-11,24,101.73,9430,1622,99
2021-11-12,15,1825.83,23028,834,2
2019-07-15,9,1176.72,3275,1411,35
2021-09-11,20,1124.1,34330,1172,85
2022-12-18,3,1757.39,17429,1334,84
2021-06-22,25,1348.03,9330,1581,81
2023-11-11,5,367.52,23558,1243,98
2019-11-28,27,1313.26,26536,73,91
2022-10-25,12,568.44,31630,153,89
2021-09-06,28,1318.78,27045,1534,39
2021-12-23,8,897.81,23615,671,84
2022-07-02,12,914.48,43823,231,4
2022-05-27,14,1688.75,23884,638,33
2019-12-12,28,1240.74,7055,894,70
2021-02-26,20,1842.78,23932,55,26
2022-02-28,14,835.45,29751,1001,64
2023-04-07,2,745.57,35930,669,84
2019-07-25,9,1221.71,27131,1388,45
2019-09-24,27,1773.33,2628,124,24
2020-12-24,20,253.46,24443,937,25
2020-09-26,27,312.55,14548,59,10
2021-11-19,5,1122.86,18788,1221,96
2022-08-19,14,220.35,14928,668,37
2023-03-11,20,129.64,38277,579,46
2019-02-07,24,1002.69,14644,1324,22
2020-08-01,18,1947.36,28236,1692,98
2022-06-19,3,416.42,3898,1591,63
2022-01-27,3,1475.08,10435,1120,54
2019-04-24,1,491.37,49759,1804,60
2019-06-12,7,545.91,32811,1004,37
2023-11-13,19,1154.52,29462,1226,75
2022-05-08,26,1002.87,14969,784,73
2019-08-05,23,1892.07,34704,1024,87
2023-10-30,25,1256.95,6354,863,41
2019-01-22,2,1514.69,45058,1467,13
2021-10-01,28,1414.46,8962,1216,78
2021-06-22,3,1817.66,32535,1386,23
2023-07-28,21,1721.67,42738,696,25
2023-08-12,10,435.97,1051,583,78
2019-12-28,19,629.12,34197,1799,4
2022-04-29,20,194.02,42375,487,60
2020-08-20,1,1865.06,25200,389,70
2019-07-10,28,1510.98,2906,850,93
2020-09-24,6,464.03,23513,403,78
2021-06-30,18,469.42,4161,579,43
2020-10-15,26,614.6,12865,714,28
2022-03-28,18,1408.52,30527,1364,57
2022-04-16,23,1979.23,48320,1749,20
2022-04-29,26,764.6,14064,1327,97
2021-08-11,2,809.44,48859,215,36
2019-04-20,29,1032.86,24101,1482,27
2020-07-23,10,1283.65,45809,880,55
2023-08-07,3,1194.69,10544,1770,20
2023-08-01,6,1676.79,11961,1077,16
2019-07-19,21,642.02,12096,653,22
2019-09-11,5,810.45,26430,1342,85
2020-03-16,23,387.44,24623,79,54
2023-10-15,3,1994.03,7215,1171,22
2020-04-22,8,1057.27,20718,84,46
2023-10-31,9,688.82,33591,1632,7
2019-03-29,11,315.18,32477,1128,32
2019-11-21,23,1309.88,9996,710,88
2019-11-29,11,1137.89,44721,282,58
2020-04-26,29,1330.49,32537,1762,79
2022-03-12,30,393.9,35318,776,78
2020-11-04,27,1654.66,24977,493,51
2023-05-26,30,118.09,18241,873,21
2021-07-02,6,1799.19,35044,1647,37
2021-03-09,3,907.26,1791,696,10
2022-10-07,18,898.34,8612,365,39
2023-06-11,13,1478.13,15713,1123,86
2020-07-16,1,1393.33,12538,1941,26
2023-08-05,17,435.81,16855,836,61
2022-07-20,7,795.6,21195,1933,20
2021-08-13,5,202.34,33096,320,42
2020-07-03,1,1420.66,30661,560,48
2023-12-19,4,1802.46,2504,666,51
2022-03-01,26,426.26,32545,1534,83
2021-11-08,24,1012.87,14828,1721,9
2023-03-09,19,1500.41,38634,1333,21
2023-08-26,6,601.22,27335,1392,10
2020-06-24,20,620.59,20314,1213,81
2020-03-29,1,1389.95,35956,1265,89
2020-11-20,15,1726.34,24928,643,26
2022-10-07,4,1778.8,20941,267,7
2023-10-18,4,947.34,34033,550,52
2023-07-18,16,1243.94,14463,689,42
2019-06-28,9,1371.47,15318,185,35
2023-03-21,23,1277.57,12958,1479,17
2021-01-30,1,1930.28,40123,1680,36
2023-02-20,16,1977.26,18571,92,69
2022-04-21,9,190.25,26027,288,58
2021-01-23,25,1263.58,27845,271,64
2020-03-22,18,1473.41,43867,1823,22
2021-01-10,13,1069.49,38256,1827,6
2021-05-17,9,1686.56,4984,92,77
2019-02-05,30,945.69,33439,1020,31
2021-04-23,22,137.24,38036,1774,52
2021-07-01,13,382.06,47364,806,74
2022-08-04,14,1602.98,20044,853,66
2020-04-05,26,1516.25,26020,1130,85
2021-03-01,7,553.82,16804,1674,47
2022-07-07,29,1161.31,44122,809,88
2021-07-04,23,638.48,40878,766,47
2020-03-23,1,1458.87,39552,1365,10
2022-08-11,12,1628.4,32520,1714,92
2020-11-10,7,700.23,17570,1696,24
2019-02-01,17,1049.67,31530,942,54
2019-11-20,23,1612.79,14626,758,61
2023-09-19,25,1431.33,32174,490,86
2023-04-30,8,1650.2,33274,1020,85
2022-03-05,16,690.46,39260,1271,6
2020-03-11,7,466.21,10324,209,23
2022-11-23,27,130.97,21201,317,28
2021-06-06,2,1660.06,36755,1374,63
2022-01-21,22,1573.76,44262,910,50
2020-01-28,17,816.0,36721,733,96
2023-03-15,11,1510.92,23383,298,98
2022-10-31,23,1853.59,21023,1789,0
2020-09-15,3,1617.36,22426,1919,64
2023-11-12,28,632.28,45922,734,33
2021-12-20,27,1733.65,42121,1596,64
2023-12-12,27,1701.04,25924,511,54
2019-10-19,25,1501.36,23087,203,99
2020-08-21,28,438.06,36496,289,5
2021-01-06,22,932.01,36634,353,28
2020-06-27,30,1176.87,17001,408,52
2023-12-26,5,647.43,40139,1364,69
2019-06-19,9,1907.74,12318,575,61
2019-01-07,11,1980.13,4262,955,75
2021-01-07,4,1966.51,46004,1531,96
2022-11-18,2,646.75,26270,184,77
2022-10-15,28,1390.24,37281,472,38
2022-07-02,18,906.28,31503,879,47
2021-01-27,16,125.19,26673,1360,30
2019-06-08,24,1608.54,5958,1850,4
2021-12-06,27,555.04,1864,349,12
2021-07-16,1,328.31,30667,1397,0
2019-12-17,1,1924.86,12715,1989,45
2022-05-28,13,558.88,44662,1021,16
2021-07-14,28,1045.46,20790,1348,66
2019-06-04,19,1165.75,25293,1629,95
2021-06-15,28,1882.16,17340,470,66
2020-05-24,11,1777.85,5178,1327,51
2020-06-10,28,399.33,28678,646,97
2021-09-21,30,1437.28,33789,499,94
2023-02-05,19,710.89,31091,348,54
2021-12-26,1,1874.83,22633,1230,78
2019-06-12,30,1235.7,39340,336,69
2020-08-26,22,1752.52,41446,453,29
2022-05-12,19,218.51,39577,326,14
2022-06-07,15,1175.81,8669,178,44
2023-09-17,15,1468.63,38968,1278,35
2019-05-31,8,1876.26,38222,190,45
2023-09-02,6,1268.06,47124,1804,96
2020-07-23,15,522.08,19441,1067,42
2023-06-28,18,627.45,8063,1847,33
2022-08-11,4,806.07,43483,1325,48
2023-11-01,29,1806.84,34684,611,28
2023-04-18,11,1558.79,20432,756,59
2021-04-01,23,1980.95,22469,426,60
2021-11-29,2,581.82,8835,1159,66
2019-03-20,19,1454.27,25394,1616,41
2019-03-22,24,1014.72,25197,268,17
2020-05-17,3,768.94,23368,1145,37
2022-02-17,18,277.6,21380,1926,76
2019-12-06,21,1462.37,4372,1864,48
2023-06-02,27,645.99,2358,866,47
2021-01-07,30,182.84,49486,1371,51
2020-06-25,6,1680.76,18757,1951,28
2023-05-03,9,1918.12,12668,1745,8
2023-05-10,17,700.96,17319,62,43
2022-10-10,7,611.25,36568,696,39
2022-07-01,15,1786.28,42382,526,21
2022-08-21,12,1546.72,1950,1590,6
2021-12-24,29,1578.6,19373,1618,16
2019-08-12,3,176.02,22320,337,74
2020-06-11,29,1469.6,12541,655,48
2022-03-09,23,1413.08,16412,1789,30
2020-11-11,7,1118.46,11667,237,27
2022-08-15,18,153.73,37117,877,93
2020-05-10,4,630.33,10205,1943,86
2023-04-03,17,1871.81,41909,188,72
2023-08-23,25,198.03,32572,1099,96
2021-08-24,5,958.64,20496,1563,90
2022-10-06,25,721.29,33662,1852,32
2021-10-27,30,1808.01,33047,801,51
2021-08-16,2,681.09,2485,725,18
2021-04-28,30,188.71,39355,63,1
2021-12-27,28,582.2,18770,564,47
2020-01-11,17,813.85,31677,1047,44
2023-02-20,5,701.02,4721,651,40
2020-06-18,11,1494.99,47179,1494,40
2019-02-16,23,1332.92,7253,645,74
2020-06-07,9,173.74,16217,241,66
2022-04-12,8,1343.64,27769,1080,86
2020-06-15,6,1664.55,40443,1034,54
2022-02-05,26,1811.12,12759,1276,22
2023-05-30,3,1226.69,48735,739,27
2021-10-07,20,1631.66,45052,1303,23
2023-11-12,20,861.07,31015,509,91
2019-05-20,24,862.65,35965,1883,89
2021-05-10,15,1327.46,24951,410,72
2019-11-01,15,1823.09,23296,816,32
2020-08-07,25,1651.54,24056,1933,40
2019-10-21,12,555.79,20813,1189,84
2023-10-11,8,1839.03,28294,656,70
2021-01-24,16,1306.47,7579,108,81
2021-02-14,12,803.86,10397,726,88
2020-01-09,25,1572.71,37514,1976,88
2023-11-23,16,1649.11,31429,1409,48
2020-12-06,25,491.26,6872,274,32
2021-04-22,3,588.92,27080,1138,4
2021-06-03,30,399.58,18354,1268,72
2020-10-09,17,916.71,20913,630,22
2023-01-13,17,168.57,10797,1461,8
2020-05-29,30,661.1,40235,370,26
2019-08-11,17,1013.95,45516,1712,3
2023-03-06,11,565.34,16562,720,29
2022-11-08,9,1513.02,22748,1297,92
2020-11-10,1,1095.95,36636,718,61
2023-02-12,17,186.51,12462,751,60
2019-09-06,19,1329.25,31004,1690,32
2019-10-31,16,1929.6,2158,1716,30
2022-01-08,1,131.33,15613,254,70
2019-03-31,20,1655.41,15948,984,17
2022-08-04,10,904.89,48402,1500,46
2020-01-14,25,1053.16,35866,1266,24
2022-11-27,29,1681.64,31302,618,61
2021-11-16,21,1984.62,5179,254,64
2022-05-24,28,1427.78,9017,1553,25
2020-04-18,23,1123.61,6399,170,66
2023-08-16,13,186.37,49256,1777,14
2021-03-27,26,1580.71,28471,1468,79
2021-10-10,10,1911.83,22080,1578,35
2022-05-25,3,1432.09,15618,1501,7
2023-03-08,26,1606.91,34082,966,16
2022-09-11,9,835.03,46368,1906,13
2021-12-16,17,1849.44,13302,157,59
2022-04-09,16,1681.22,31456,204,12
2020-05-03,1,639.06,9748,60,73
2021-05-23,14,1121.7,45855,571,36
2021-10-18,30,1395.85,16754,1927,58
2020-09-13,5,1158.69,35020,1682,55
2023-11-25,8,1570.89,21246,228,20
2022-02-18,22,1083.06,20379,975,17
2019-01-22,12,537.24,8854,1016,46
2022-01-25,30,1770.44,24677,311,67
2020-02-27,27,1854.2,26045,918,67
2019-11-23,29,656.9,29400,390,52
2021-12-07,1,1452.33,30955,1840,43
2021-06-25,4,258.18,23373,1924,31
2019-08-21,23,1252.18,28715,1864,17
2023-07-21,15,1905.93,30173,1098,42
2021-11-29,25,779.93,36359,1252,72
2020-07-24,18,1827.62,27601,800,12
2020-01-12,15,1761.58,33968,1874,83
2020-01-17,24,1799.67,6840,837,69
2021-03-04,26,1222.9,37307,947,16
2020-01-21,10,525.75,10290,763,1
2022-07-17,21,991.3,14537,560,69
2023-11-12,20,1592.26,35856,1522,37
2020-07-07,19,703.57,19027,1027,99
2020-11-22,5,1453.54,7490,711,87
2023-03-25,16,1191.37,30187,1937,47
2020-08-31,21,1669.67,18619,957,73
2022-12-15,29,1355.13,5159,1485,67
2019-03-17,3,1106.64,3176,869,71
2022-07-22,25,1978.85,45031,1739,37
2022-12-08,22,167.23,10310,1185,80
2022-02-27,19,1100.87,34859,1690,65
2022-09-07,23,438.95,40299,321,19
2020-01-25,3,1850.3,38834,1791,38
2023-11-24,20,1272.51,26367,1883,77
2019-01-31,23,705.28,16473,1116,85
2023-06-11,23,1505.31,36424,476,24
2022-04-20,18,860.4,24185,1609,10
2021-01-13,7,119.36,3425,909,88
2023-07-18,27,1288.95,49717,104,82
2020-08-19,21,1204.55,8330,1011,85
2023-10-29,16,453.9,20813,75,74
2022-06-03,5,732.82,21471,1071,25
2021-08-09,21,1701.39,29323,796,86
2023-01-30,15,1909.82,28682,1534,3
2023-07-17,16,923.97,48782,884,89
2021-11-09,21,1792.1,30947,263,90
2021-10-08,1,1726.08,9363,565,82
2023-07-13,8,1114.05,10222,1779,28
2019-11-25,6,747.82,29187,758,60
2019-07-15,28,1126.45,19810,685,90
2020-12-19,17,1227.11,43831,958,10
2021-03-23,25,492.6,30840,1722,11
2023-05-09,6,1554.17,11477,1690,17
2023-08-13,9,409.64,45514,1025,54
2022-03-25,8,1556.6,20549,1592,26
2020-02-24,16,968.5,39490,892,74
2023-05-24,22,1846.73,38405,137,72
2021-06-01,1,1906.21,5976,498,43
2021-09-04,8,1112.93,16889,349,47
2022-10-29,17,122.45,36126,1818,68
2021-04-14,27,140.73,32015,1246,15
2019-06-28,11,669.91,39263,963,9
2020-07-21,4,1344.84,40730,56,48
2019-03-12,23,1929.9,5329,1462,51
2022-09-06,1,1588.8,10492,804,67
2022-09-13,29,1545.33,17796,357,15
2023-03-10,2,1568.31,28762,494,40
2019-12-10,2,1677.49,38479,1393,33
2019-04-10,30,1932.22,17612,389,99
2022-02-19,29,1299.63,26224,1448,43
2021-03-30,26,1994.22,32328,466,61
2020-03-08,3,264.05,37224,1891,3
2021-01-22,25,1578.45,1511,909,0
2022-09-24,9,1425.55,25852,450,2
2022-03-15,21,1134.26,30736,1145,49
2019-01-07,18,1907.61,24964,797,90
2020-05-13,6,380.12,42524,550,31
2021-01-04,24,211.84,6520,996,36
2019-12-06,10,298.43,18758,451,55
2020-07-27,21,1217.17,19907,1871,17
2023-01-11,4,488.19,30272,735,72
2023-04-17,10,454.03,7162,1493,5
2022-01-28,4,1894.9,47423,303,39
2020-05-05,7,827.2,39850,1304,86
2019-04-29,22,1416.16,5847,1268,25
2021-02-11,14,101.69,11798,378,73
2019-08-04,22,1700.23,37887,1431,83
2022-05-06,25,158.78,26745,1825,72
2021-08-15,28,373.93,33359,1585,69
2022-03-01,16,221.43,44385,1591,10
2020-03-24,22,1923.65,18105,736,94
2021-01-05,25,1111.13,31425,84,2
2021-07-12,30,521.32,5829,292,87
2023-04-06,16,300.14,36003,197,65
2023-01-18,22,1563.07,11952,329,21
2019-01-09,27,1116.73,14504,212,88
2023-12-12,21,1582.92,47722,1507,46
2021-03-06,15,1784.32,14071,1377,49
2019-09-15,18,1233.69,4403,1156,69
2019-09-21,25,1873.9,9402,1207,20
2021-08-26,8,1705.58,44190,925,36
2022-07-30,8,485.64,6627,1231,96
2020-10-08,9,816.62,17259,438,97
2021-05-10,30,1852.97,17419,1300,47
2023-01-16,23,160.64,13568,1745,21
2021-12-09,19,987.89,36302,1843,64
2023-11-02,3,1809.06,38776,88,46
2021-12-16,17,669.9,5431,951,50
2019-01-03,11,773.66,24673,479,26
2020-06-05,23,1801.6,35467,1086,22
2022-11-15,21,1775.83,27474,1660,68
2020-08-14,17,351.99,42146,1289,33
2021-09-21,28,1963.86,28188,1223,78
2020-04-12,18,1671.33,11772,1866,40
2023-01-25,7,1088.78,12671,653,56
2019-09-22,16,722.83,39426,649,30
2021-02-17,27,703.87,3341,1641,21
2023-01-11,3,807.33,26240,1259,54
2020-03-06,15,1211.29,16659,183,98
2023-12-12,19,195.18,19757,1805,96
2021-11-19,20,1535.36,36183,1117,93
2020-01-20,22,1580.16,28978,501,50
2019-12-24,4,1444.78,11456,1505,97
2021-12-17,7,244.31,12246,1489,64
2022-04-18,27,1223.98,30021,287,89
2021-10-12,27,135.69,23049,1409,50
2021-07-05,18,564.62,16366,1399,91
2020-05-31,6,1222.5,11589,1192,79
2019-03-30,5,393.26,8443,1484,38
2020-10-06,18,1357.9,34785,1890,19
2023-07-13,28,1982.15,40046,975,71
2022-10-14,10,402.22,5597,1570,83
2020-08-17,13,1035.85,12628,1090,17
2022-07-04,10,795.07,9415,854,65
2019-01-29,18,1973.86,2761,742,29
2019-03-16,2,1173.28,36032,998,25
2021-08-27,11,488.27,37949,1303,5
2019-06-11,17,1677.17,10670,869,69
2019-03-19,11,877.76,36752,1913,34
2019-03-19,12,654.12,31617,269,72
2022-06-03,26,229.62,9436,1769,65
2019-06-11,28,1069.91,31647,1668,32
2023-07-13,18,441.62,46877,1051,81
2022-02-28,11,213.85,3656,1831,36
2021-05-13,24,1874.63,33683,725,83
2022-11-04,29,1455.14,49150,101,60
2022-07-16,13,734.59,32048,1299,6
2021-11-05,19,1235.9,38153,1658,4
2020-10-14,23,534.27,45161,841,43
2022-08-04,21,998.35,30187,1524,28
2022-10-20,28,1564.4,10814,397,39
2020-11-29,16,201.54,18696,1962,41
2019-01-26,19,301.6,18341,748,50
2021-03-24,28,900.21,20609,1266,38
2020-09-13,26,268.11,25697,609,92
2021-08-13,4,641.35,13937,270,28
2021-01-03,15,1707.7,21751,1126,68
2019-09-20,19,732.81,42356,1326,92
2019-10-23,8,1046.19,18692,1772,73
2020-09-28,5,803.36,16605,1818,54
2019-12-09,18,1430.86,44691,993,38
2021-05-11,20,561.87,37113,831,35
